rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Rnf145,3.40E-17,-0.27987703,0.193,0.3,1.10E-12,-1.214091395,,,
Mme,1.75E-11,-0.280430713,0.453,0.543,5.63E-07,-1.214557433,,,
Lnpep,2.02E-12,-0.280872367,0.511,0.61,6.52E-08,-1.214929304,,,
Rbsn,1.45E-12,-0.281254938,0.147,0.232,4.67E-08,-1.21525152,,,
Herc2,1.34E-14,-0.281382809,0.578,0.654,4.33E-10,-1.215359236,,,
Slc22a22,4.01E-13,-0.282335608,0.233,0.334,1.30E-08,-1.216162161,,,
Snx7,1.92E-10,-0.283476395,0.566,0.64,6.20E-06,-1.217124201,,,
Cep250,1.24E-11,-0.284427642,0.204,0.29,4.01E-07,-1.217926982,,,
Krit1,2.20E-10,-0.28443395,0.57,0.628,7.10E-06,-1.217932307,,,
Nfat5,8.24E-08,-0.28475711,0.554,0.617,0.002659075,-1.218205151,,,
Vdr,1.32E-11,-0.285092074,0.528,0.607,4.27E-07,-1.218488026,,,
Arhgap10,1.27E-06,-0.286031271,0.776,0.778,0.040970729,-1.219281523,,,
Vps13b,6.85E-12,-0.286372394,0.772,0.825,2.21E-07,-1.219569854,,,
Supt3,6.33E-12,-0.287080704,0.613,0.683,2.04E-07,-1.220168764,,,
Pde9a,1.40E-13,-0.287209589,0.214,0.31,4.51E-09,-1.220277775,,,
Rab3ip,7.18E-13,-0.287243126,0.754,0.788,2.32E-08,-1.220306142,,,
Agbl4,3.64E-11,-0.287505999,0.496,0.568,1.17E-06,-1.220528513,,,
Slc5a11,1.91E-15,-0.287590334,0.146,0.245,6.17E-11,-1.220599863,,,
Fhit,1.25E-11,-0.287875002,0.749,0.836,4.03E-07,-1.220840732,,,
Them7,8.58E-18,-0.287929328,0.949,0.974,2.77E-13,-1.220886705,,,
Ces1d,2.65E-32,-0.288369928,0.101,0.251,8.56E-28,-1.221259621,,,
Tfdp2,1.80E-12,-0.288396571,0.306,0.401,5.81E-08,-1.221282175,,,
Crebrf,2.65E-16,-0.289011219,0.441,0.56,8.55E-12,-1.221802603,,,
Peli2,1.78E-10,-0.289609965,0.63,0.675,5.75E-06,-1.222309779,,,
Med14,3.15E-15,-0.289968695,0.747,0.793,1.02E-10,-1.222613748,,,
Dcun1d2,1.26E-08,-0.290050232,0.32,0.391,0.000407789,-1.222682848,,,
Dkk2,3.65E-16,-0.290088164,0.125,0.227,1.18E-11,-1.222714996,,,
Rras2,2.61E-11,-0.290630755,0.291,0.381,8.42E-07,-1.223174941,,,
Pabpn1,8.28E-12,-0.290722258,0.548,0.62,2.67E-07,-1.223252522,,,
C1qtnf3,3.44E-14,-0.292088465,0.223,0.337,1.11E-09,-1.22441147,,,
Gm43190,6.42E-15,-0.292236243,0.595,0.68,2.07E-10,-1.224536895,,,
Veph1,1.66E-11,-0.29252355,0.723,0.788,5.34E-07,-1.224780781,,,
Camta1,3.59E-10,-0.292677398,0.329,0.407,1.16E-05,-1.224911398,,,
Dip2c,9.57E-12,-0.293043759,0.605,0.699,3.09E-07,-1.225222494,,,
Pecr,4.76E-12,-0.293180512,0.552,0.625,1.54E-07,-1.225338638,,,
Ypel2,7.13E-26,-0.293514445,0.116,0.247,2.30E-21,-1.225622294,,,
Ccdc141,1.81E-48,-0.294116326,0.034,0.185,5.84E-44,-1.226133721,,,
Chst11,7.22E-16,-0.294233732,0.226,0.345,2.33E-11,-1.226233507,,,
Gm15638,2.77E-14,-0.294272109,0.347,0.445,8.95E-10,-1.226266126,,,
Ddi2,9.14E-16,-0.294796704,0.76,0.797,2.95E-11,-1.226712104,,,
Sypl,1.82E-12,-0.294940212,0.4,0.491,5.88E-08,-1.226834134,,,
Nos1ap,2.65E-11,-0.295187137,0.451,0.524,8.54E-07,-1.227044131,,,
Mbd5,3.06E-13,-0.295343113,0.813,0.868,9.86E-09,-1.227176799,,,
Ido2,6.84E-14,-0.296772841,0.232,0.334,2.21E-09,-1.228393549,,,
Fam13a,1.04E-20,-0.2968349,0.343,0.495,3.36E-16,-1.228446391,,,
Sorl1,2.45E-36,-0.296836892,0.085,0.236,7.89E-32,-1.228448087,,,
Ppp3ca,1.83E-12,-0.298930222,0.713,0.785,5.91E-08,-1.230231841,,,
Lrba,2.47E-17,-0.299511887,0.859,0.896,7.96E-13,-1.230727946,,,
Prkaa2,1.13E-15,-0.299538582,0.587,0.67,3.63E-11,-1.230750718,,,
Mccc2,1.02E-13,-0.299571367,0.363,0.461,3.28E-09,-1.230778688,,,
A1cf,3.41E-15,-0.299984363,0.578,0.67,1.10E-10,-1.23113107,,,
Acsl1,3.85E-25,-0.300406046,0.1,0.228,1.24E-20,-1.231490967,,,
Gls,7.27E-14,-0.30144564,0.605,0.704,2.35E-09,-1.232378689,,,
Phactr2,8.89E-19,-0.302951685,0.84,0.897,2.87E-14,-1.233665854,,,
Xylt1,4.48E-46,-0.30343768,0.024,0.16,1.44E-41,-1.234081505,,,
Kalrn,4.28E-19,-0.305438812,0.21,0.331,1.38E-14,-1.23579446,,,
Agap1,2.14E-20,-0.306533692,0.886,0.908,6.92E-16,-1.236732677,,,
Dusp11,7.11E-12,-0.30692865,0.506,0.577,2.29E-07,-1.237071297,,,
Kif16b,2.66E-11,-0.307159255,0.548,0.605,8.59E-07,-1.23726905,,,
Stxbp4,1.23E-12,-0.307481719,0.401,0.488,3.97E-08,-1.237545629,,,
Pcdh17,9.07E-13,-0.307555169,0.235,0.342,2.93E-08,-1.237608636,,,
Ttc39c,3.42E-15,-0.307584413,0.432,0.544,1.10E-10,-1.237633723,,,
Sema5a,1.18E-11,-0.307879308,0.519,0.599,3.81E-07,-1.237886728,,,
Rims2,6.68E-12,-0.307901268,0.558,0.628,2.15E-07,-1.237905571,,,
Ildr2,5.11E-20,-0.308138539,0.08,0.178,1.65E-15,-1.238109178,,,
Naa16,2.94E-14,-0.308380961,0.365,0.464,9.49E-10,-1.23831724,,,
Cobl,1.26E-12,-0.308582653,0.546,0.617,4.07E-08,-1.238490372,,,
Plcl1,1.55E-17,-0.308997699,0.396,0.54,5.00E-13,-1.238846722,,,
Gm17276,5.58E-15,-0.310178058,0.322,0.43,1.80E-10,-1.239860715,,,
Mettl26,3.46E-35,-0.310670572,0.146,0.318,1.12E-30,-1.240284056,,,
Slc10a2,9.01E-25,-0.310925448,0.226,0.385,2.91E-20,-1.240503192,,,
Trim2,2.77E-11,-0.31143305,0.333,0.414,8.93E-07,-1.240939732,,,
Mib1,4.16E-15,-0.312434358,0.524,0.615,1.34E-10,-1.241801309,,,
Bckdhb,3.02E-39,-0.312451463,0.055,0.199,9.75E-35,-1.241816032,,,
Cpq,1.87E-13,-0.312542154,0.414,0.518,6.05E-09,-1.241894099,,,
Tinag,8.00E-15,-0.312556588,0.673,0.742,2.58E-10,-1.241906523,,,
Osbpl6,1.80E-13,-0.31265575,0.741,0.805,5.80E-09,-1.241991887,,,
Lrpap1,5.60E-13,-0.312889659,0.394,0.477,1.81E-08,-1.242193272,,,
Ldlr,4.69E-23,-0.312988336,0.1,0.217,1.51E-18,-1.242278238,,,
Top2b,3.59E-11,-0.313399389,0.405,0.479,1.16E-06,-1.242632239,,,
Gm49797,1.18E-12,-0.314141189,0.313,0.405,3.82E-08,-1.243271335,,,
Unc13c,5.12E-10,-0.314704316,0.182,0.263,1.65E-05,-1.243756716,,,
Diaph2,1.22E-17,-0.314728161,0.829,0.894,3.95E-13,-1.243777273,,,
Nhsl2,1.06E-11,-0.315040949,0.465,0.545,3.41E-07,-1.244046964,,,
Ankib1,1.42E-21,-0.315804641,0.919,0.928,4.58E-17,-1.244705675,,,
Dgkd,5.05E-13,-0.315933895,0.519,0.583,1.63E-08,-1.244817196,,,
Lmbrd2,3.40E-15,-0.316360391,0.515,0.603,1.10E-10,-1.245185249,,,
Gstm1,5.21E-39,-0.316808487,0.015,0.123,1.68E-34,-1.245572059,,,
Atp5b,1.06E-62,-0.318458581,0.001,0.143,3.43E-58,-1.246997507,,,
Dock8,9.33E-17,-0.3187018,0.41,0.529,3.01E-12,-1.247207752,,,
Skap2,1.28E-12,-0.318744041,0.492,0.564,4.14E-08,-1.24724427,,,
Lima1,1.07E-33,-0.320605684,0.149,0.316,3.46E-29,-1.248854744,,,
4932438A13Rik,2.27E-13,-0.321111773,0.581,0.663,7.31E-09,-1.249292911,,,
Slc22a2,1.25E-11,-0.321640203,0.515,0.574,4.02E-07,-1.249750586,,,
Gtf2i,7.51E-17,-0.321950967,0.605,0.696,2.42E-12,-1.250019817,,,
Gm15348,5.74E-10,-0.322017515,0.253,0.326,1.85E-05,-1.250077479,,,
Ptprj,1.31E-19,-0.322787552,0.406,0.557,4.22E-15,-1.250744885,,,
Ezr,4.10E-08,-0.323816735,0.432,0.524,0.001322725,-1.251637453,,,
Klf12,4.94E-18,-0.324303845,0.694,0.79,1.60E-13,-1.252060126,,,
Tfec,3.47E-17,-0.324754647,0.237,0.352,1.12E-12,-1.252451421,,,
Gsap,9.06E-11,-0.328054116,0.517,0.585,2.92E-06,-1.255319078,,,
Erc2,4.60E-21,-0.328244642,0.899,0.926,1.48E-16,-1.25548487,,,
Arid2,9.77E-16,-0.330479022,0.587,0.653,3.15E-11,-1.257430814,,,
Apbb2,1.47E-17,-0.330886106,0.823,0.864,4.75E-13,-1.257785672,,,
Prex2,4.20E-23,-0.330940778,0.238,0.386,1.35E-18,-1.257833337,,,
Pik3ca,3.93E-15,-0.331739213,0.464,0.56,1.27E-10,-1.258529657,,,
Arhgap29,1.02E-21,-0.332047019,0.261,0.393,3.28E-17,-1.258798199,,,
Parp8,8.96E-14,-0.333120081,0.575,0.667,2.89E-09,-1.259734829,,,
Hsph1,6.19E-15,-0.333510602,0.323,0.427,2.00E-10,-1.26007587,,,
Snx29,3.25E-36,-0.334072427,0.986,0.993,1.05E-31,-1.260566674,,,
Add3,1.64E-18,-0.334784513,0.352,0.475,5.29E-14,-1.261189019,,,
Slc12a6,4.13E-12,-0.336493126,0.673,0.723,1.33E-07,-1.262683555,,,
Slc16a10,2.74E-22,-0.336622677,0.127,0.25,8.85E-18,-1.262796946,,,
Dst,4.77E-19,-0.337389328,0.809,0.879,1.54E-14,-1.263468177,,,
Plau,1.83E-21,-0.337890533,0.225,0.363,5.89E-17,-1.263907193,,,
Dpyd,4.03E-16,-0.338375762,0.875,0.911,1.30E-11,-1.264332362,,,
Rmnd5a,3.63E-20,-0.340101487,0.244,0.367,1.17E-15,-1.265845637,,,
Gm37245,6.48E-41,-0.341302503,0.039,0.177,2.09E-36,-1.266899869,,,
Fbxl20,6.31E-17,-0.342792449,0.329,0.439,2.04E-12,-1.268208938,,,
Grina,6.40E-39,-0.342883206,0.198,0.405,2.07E-34,-1.26828872,,,
Lamp2,4.93E-19,-0.343068876,0.664,0.766,1.59E-14,-1.268451955,,,
Gm30097,1.96E-11,-0.343571964,0.153,0.232,6.31E-07,-1.26889436,,,
Ints6,1.30E-15,-0.34383028,0.502,0.61,4.20E-11,-1.269121577,,,
Gas2,8.21E-19,-0.344963692,0.743,0.812,2.65E-14,-1.270119017,,,
Man2a1,6.46E-25,-0.345047902,0.398,0.557,2.08E-20,-1.270193156,,,
Camk2d,1.07E-38,-0.345325695,0.08,0.237,3.46E-34,-1.270437757,,,
Mertk,2.21E-20,-0.346050617,0.606,0.707,7.13E-16,-1.271076284,,,
Lyn,3.18E-17,-0.349098191,0.273,0.381,1.03E-12,-1.273764166,,,
Adamts6,5.21E-33,-0.349741276,0.2,0.383,1.68E-28,-1.274332076,,,
Numa1,1.86E-15,-0.349755298,0.454,0.536,6.00E-11,-1.274344462,,,
Gm13936,9.94E-12,-0.351396527,0.476,0.574,3.21E-07,-1.275794998,,,
Glyat,5.24E-34,-0.351773875,0.289,0.498,1.69E-29,-1.276128736,,,
Klhl24,1.49E-24,-0.352860299,0.332,0.478,4.80E-20,-1.277090088,,,
Pde1a,6.33E-55,-0.35579731,0.006,0.141,2.04E-50,-1.279692612,,,
Plxdc2,1.26E-33,-0.359684583,0.962,0.98,4.06E-29,-1.283145332,,,
Gm6999,1.09E-15,-0.359954285,0.494,0.597,3.50E-11,-1.28338523,,,
Tln2,8.02E-19,-0.362744783,0.406,0.53,2.59E-14,-1.285869989,,,
Akr1d1,2.80E-11,-0.363333332,0.479,0.548,9.04E-07,-1.286394669,,,
Lrp6,4.34E-23,-0.365195814,0.748,0.809,1.40E-18,-1.288056443,,,
Tmem45b,7.57E-20,-0.365708216,0.151,0.27,2.44E-15,-1.288514003,,,
Trio,1.13E-21,-0.366245053,0.873,0.904,3.63E-17,-1.288993557,,,
Pde3b,4.45E-51,-0.366286715,0.002,0.121,1.44E-46,-1.289030782,,,
Gm4450,1.15E-20,-0.366791966,0.214,0.341,3.71E-16,-1.289482296,,,
Acnat2,3.39E-35,-0.367589439,0.137,0.307,1.09E-30,-1.290195275,,,
Ttc7b,7.75E-15,-0.36944081,0.478,0.565,2.50E-10,-1.291852011,,,
Myo5a,1.77E-12,-0.369604049,0.488,0.555,5.70E-08,-1.29199819,,,
B3gat2,4.32E-18,-0.369752789,0.628,0.702,1.40E-13,-1.2921314,,,
Higd1c,3.19E-17,-0.370418566,0.341,0.46,1.03E-12,-1.292727833,,,
Glcci1,3.00E-19,-0.370730037,0.357,0.492,9.67E-15,-1.293006956,,,
Gas6,1.37E-37,-0.371980451,0.127,0.296,4.42E-33,-1.294128119,,,
Slc22a30,3.47E-17,-0.372399654,0.791,0.865,1.12E-12,-1.294504207,,,
Dab2,7.92E-41,-0.373157581,0.32,0.579,2.56E-36,-1.29518446,,,
Wdr72,2.73E-33,-0.385203896,0.143,0.304,8.82E-29,-1.306044358,,,
Aoah,2.73E-18,-0.385943692,0.666,0.744,8.81E-14,-1.306714252,,,
Kyat3,5.78E-11,-0.386278041,0.383,0.474,1.86E-06,-1.307017122,,,
Acad11,2.73E-18,-0.387400773,0.324,0.429,8.81E-14,-1.308034663,,,
Slc13a3,4.65E-28,-0.388076021,0.085,0.219,1.50E-23,-1.308647028,,,
Foxn3,1.46E-29,-0.390476484,0.437,0.632,4.70E-25,-1.310826264,,,
Tasor,4.64E-23,-0.393279475,0.789,0.857,1.50E-18,-1.313375525,,,
Arhgap18,4.36E-23,-0.394975732,0.712,0.796,1.41E-18,-1.314920641,,,
Spats2l,4.23E-09,-0.395262081,0.254,0.327,0.000136368,-1.315181655,,,
Fras1,3.83E-26,-0.395719491,0.202,0.348,1.23E-21,-1.315598703,,,
Itgb6,7.60E-18,-0.397437234,0.536,0.657,2.45E-13,-1.317166052,,,
Macrod2,1.17E-20,-0.398172535,0.875,0.886,3.79E-16,-1.317837545,,,
Nfyc,8.38E-29,-0.400311697,0.808,0.868,2.70E-24,-1.319793024,,,
Pbld1,4.99E-24,-0.40185988,0.606,0.7,1.61E-19,-1.321210078,,,
Hspa8,4.93E-61,-0.403521761,0,0.137,1.59E-56,-1.322732895,,,
Sestd1,1.61E-24,-0.40361172,0.549,0.674,5.20E-20,-1.322815376,,,
Ntn4,1.11E-20,-0.404756812,0.409,0.542,3.59E-16,-1.323865734,,,
Impa1,3.17E-23,-0.407479581,0.546,0.651,1.02E-18,-1.326366598,,,
Kank1,6.71E-24,-0.408828648,0.4,0.531,2.17E-19,-1.327607466,,,
Dmxl1,7.66E-34,-0.409140188,0.908,0.942,2.47E-29,-1.327894185,,,
Oxr1,1.47E-41,-0.409364736,0.938,0.969,4.76E-37,-1.32810088,,,
Ldc1,4.70E-12,-0.412553039,0.384,0.47,1.52E-07,-1.331039181,,,
Plscr2,2.92E-31,-0.414212557,0.456,0.633,9.43E-27,-1.332571142,,,
Gcnt1,5.90E-34,-0.415964017,0.91,0.94,1.90E-29,-1.334189893,,,
Abca13,2.49E-48,-0.418895794,0.008,0.131,8.02E-44,-1.336903927,,,
Gm32569,2.25E-29,-0.419429958,0.156,0.304,7.28E-25,-1.337399013,,,
Ranbp3l,8.45E-40,-0.423174244,0.318,0.524,2.73E-35,-1.340874529,,,
Naaladl2,3.64E-15,-0.424396416,0.67,0.771,1.18E-10,-1.342010925,,,
Fut9,1.44E-45,-0.425134595,0.97,0.987,4.64E-41,-1.342697762,,,
Slc22a28,5.72E-27,-0.42869276,0.45,0.613,1.84E-22,-1.346013388,,,
Spink6,5.13E-11,-0.431566757,0.525,0.59,1.65E-06,-1.348697458,,,
Slc15a2,1.13E-21,-0.434721021,0.603,0.695,3.65E-17,-1.351649434,,,
Svopl,3.00E-24,-0.441316366,0.527,0.65,9.69E-20,-1.357842706,,,
Cyp4b1,1.58E-33,-0.445019379,0.21,0.407,5.11E-29,-1.361332402,,,
Etnk1,9.01E-18,-0.445229591,0.399,0.524,2.91E-13,-1.361530774,,,
Fam214a,2.46E-31,-0.446015718,0.683,0.794,7.95E-27,-1.362272877,,,
Fmo5,1.21E-25,-0.446992113,0.485,0.636,3.90E-21,-1.363195155,,,
Cat,4.05E-36,-0.447664468,0.436,0.635,1.31E-31,-1.363830608,,,
Il15,1.32E-39,-0.447717724,0.198,0.395,4.26E-35,-1.363880953,,,
5031425E22Rik,3.88E-34,-0.447946551,0.5,0.67,1.25E-29,-1.364097297,,,
Gm19951,1.08E-22,-0.450294364,0.382,0.519,3.49E-18,-1.366319009,,,
Mep1b,3.60E-21,-0.453581609,0.525,0.617,1.16E-16,-1.369435777,,,
Aco1,1.72E-32,-0.461448691,0.367,0.524,5.56E-28,-1.37692377,,,
Zbtb44,8.22E-26,-0.461895007,0.412,0.555,2.65E-21,-1.377349806,,,
D10Wsu102e,4.68E-17,-0.464687787,0.454,0.553,1.51E-12,-1.380018672,,,
Cpeb2,1.13E-24,-0.464730251,0.454,0.594,3.64E-20,-1.380059292,,,
Met,3.48E-25,-0.470703206,0.587,0.7,1.12E-20,-1.38578477,,,
Sord,1.63E-44,-0.474315528,0.459,0.721,5.24E-40,-1.389258944,,,
Acaa1b,3.48E-89,-0.475000622,0.069,0.348,1.12E-84,-1.389918819,,,
Tyw3,3.32E-19,-0.481750485,0.194,0.314,1.07E-14,-1.396436997,,,
Slc9a8,1.33E-16,-0.482230151,0.583,0.64,4.30E-12,-1.39690136,,,
Hnf1aos1,1.19E-17,-0.488561605,0.667,0.718,3.84E-13,-1.403045315,,,
Dach1,1.59E-37,-0.500115798,0.203,0.398,5.14E-33,-1.414327079,,,
Cyp51,5.14E-27,-0.503162731,0.301,0.452,1.66E-22,-1.417317256,,,
Eci3,1.44E-36,-0.514707453,0.252,0.432,4.63E-32,-1.4287044,,,
Nlrp6,3.34E-38,-0.520062273,0.641,0.748,1.08E-33,-1.434017145,,,
Maf,2.38E-56,-0.522743119,0.04,0.215,7.69E-52,-1.436684343,,,
Bnc2,9.61E-48,-0.532890823,0.019,0.156,3.10E-43,-1.446825392,,,
Slc22a19,9.52E-29,-0.534950968,0.253,0.413,3.07E-24,-1.448892911,,,
Ugt3a1,5.40E-35,-0.538819292,0.39,0.558,1.74E-30,-1.452783067,,,
Slc6a15,2.57E-10,-0.549721894,0.54,0.593,8.29E-06,-1.463803494,,,
Arhgap24,1.71E-49,-0.563019327,0.365,0.604,5.53E-45,-1.477357855,,,
Ppp2r3a,3.10E-48,-0.573337712,0.415,0.65,1.00E-43,-1.48796203,,,
Kl,3.50E-41,-0.579477156,0.2,0.397,1.13E-36,-1.494307602,,,
Gphn,9.57E-69,-0.594601566,0.907,0.958,3.09E-64,-1.510055491,,,
Sox2ot,7.38E-43,-0.595323608,0.707,0.859,2.38E-38,-1.510811435,,,
Aadat,5.50E-16,-0.61044823,0.628,0.706,1.78E-11,-1.526733475,,,
Acsm2,7.88E-31,-0.616784525,0.39,0.586,2.54E-26,-1.533453612,,,
Plcb1,1.10E-53,-0.638113861,0.123,0.345,3.56E-49,-1.556293174,,,
Kap,1.05E-48,-0.661798285,0,0.11,3.40E-44,-1.582053387,,,
Ctnna2,1.96E-29,-0.661964804,0.33,0.509,6.31E-25,-1.582236002,,,
Erbb4,2.11E-57,-0.685302718,0.009,0.154,6.80E-53,-1.608039358,,,
Rsrp1,4.51E-69,-0.688807952,0.129,0.383,1.45E-64,-1.61195107,,,
Slc4a4,9.78E-71,-0.703854424,0.342,0.648,3.16E-66,-1.628850758,,,
Ccdc152,1.22E-40,-0.710537472,0.166,0.33,3.93E-36,-1.636413645,,,
Trabd2b,9.66E-57,-0.712808294,0.473,0.732,3.12E-52,-1.638991411,,,
Fbp1,1.79E-75,-0.720977168,0.284,0.583,5.78E-71,-1.648298084,,,
Nox4,3.34E-94,-0.766505662,0.063,0.337,1.08E-89,-1.701144463,,,
Spink1,3.90E-73,-0.779551587,0,0.163,1.26E-68,-1.716597243,,,
Camk1d,8.14E-168,-1.122205495,0.609,0.92,2.63E-163,-2.17679492,,,
Gm26917,3.12E-143,-1.191364072,0.675,0.88,1.01E-138,-2.283685642,,,
Zbtb16,1.93E-80,-1.224032145,0.046,0.277,6.22E-76,-2.335986837,,,
Lars2,0,-1.978026451,0,0.571,0,-3.939538,,,
Cmss1,0,-2.036303837,0.612,0.94,0,-4.101932742,,,
Gm42418,0,-2.548125865,0.855,0.997,0,-5.848740032,,,
Bcat1,0.000263929,0.705411416,0.499,0.505,1,1.630609602,,,
Gclc,2.32E-06,0.678013962,0.897,0.92,0.074950328,1.59993574,,,
Slc1a1,0.000141231,0.51038945,0.905,0.925,1,1.424434665,,,
C330002G04Rik,3.62E-05,0.43344419,0.594,0.561,1,1.350453711,,,
Chka,0.002606226,0.418502728,0.583,0.568,1,1.336539734,,,
Il34,0.022838705,0.405872423,0.221,0.2,1,1.324889852,,,
Cp,8.85E-06,0.399920321,0.585,0.525,0.285469641,1.319435037,,,
Gm47283,0.458132777,0.383265134,0.605,0.663,1,1.304290412,,,
Eps8,7.78E-06,0.338816926,0.937,0.934,0.250908395,1.264719043,,,
Rora,1.96E-05,0.321673322,0.774,0.791,0.633348437,1.249779276,,,
Tmem30a,0.000114393,0.318422281,0.562,0.528,1,1.246966132,,,
Glb1,0.030170051,0.315737658,0.706,0.686,1,1.244647886,,,
Cd36,1.94E-05,0.313073371,0.803,0.771,0.625847512,1.242351462,,,
Sec11a,0.007111841,0.290497967,0.7,0.695,1,1.223062362,,,
Aacs,6.32E-06,0.290227391,0.605,0.541,0.203922522,1.222833,,,
Psen1,1.75E-05,0.285538979,0.46,0.398,0.565492019,1.218865537,,,
Gpc4,2.24E-06,0.282937732,0.91,0.925,0.072201737,1.216669845,,,
Rock2,3.25E-06,0.279257414,0.774,0.735,0.104711692,1.213570073,,,
Cep85,0.000184025,0.275288896,0.744,0.732,1,1.210236412,,,
Nxph1,9.07E-06,0.275068387,0.688,0.617,0.292788184,1.210051447,,,
Gm29536,4.84E-06,0.270268067,0.442,0.363,0.1562239,1.206031899,,,
Gm15396,0.000120647,0.26753154,0.738,0.704,1,1.203746447,,,
Ccdc162,0.000242278,-0.260492353,0.42,0.447,1,-1.197887442,,,
Grip1,7.02E-05,-0.266912586,0.307,0.358,1,-1.203230119,,,
Foxo3,0.712055852,-0.276044469,0.738,0.748,1,-1.210870406,,,
