rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Sfxn1,0.004834182,0.305876319,0.238,0.09,1,1.23616928,,,
Mpzl2,0.006704587,0.305615592,0.223,0.09,1,1.235945897,,,
Polr3a,0.061871549,0.305548704,0.223,0.135,1,1.235888596,,,
Rexo5,0.083443055,0.305381219,0.14,0.067,1,1.235745129,,,
Gsk3b,0.059861827,0.305335431,0.839,0.742,1,1.235705909,,,
Igf2bp2,0.368199944,0.305038135,0.218,0.18,1,1.235451294,,,
Smad2,0.032544086,0.304812127,0.71,0.629,1,1.235257767,,,
4833420G17Rik,0.016693252,0.304472376,0.358,0.213,1,1.234966901,,,
Trim12a,0.137896942,0.304230134,0.352,0.258,1,1.234759556,,,
Scnn1b,0.007193323,0.303742185,0.223,0.09,1,1.234342006,,,
Abhd2,0.129417629,0.303734229,0.813,0.708,1,1.234335198,,,
Spryd7,0.08106299,0.303692966,0.223,0.135,1,1.234299896,,,
Xkr4,0.061297656,0.303400915,0.383,0.258,1,1.234050056,,,
Nfu1,0.001509161,0.303328513,0.316,0.135,1,1.233988127,,,
Gata2,0.096487221,0.303200392,0.212,0.135,1,1.233878545,,,
Fiz1,0.047984367,0.303153767,0.176,0.09,1,1.233838669,,,
Fam114a1,0.068609356,0.303142652,0.155,0.079,1,1.233829164,,,
Ildr1,0.069839535,0.303060391,0.472,0.337,1,1.233758814,,,
Gm41764,0.008354756,0.302936373,0.15,0.045,1,1.233652761,,,
Ap3m1,0.12962033,0.302763201,0.295,0.225,1,1.23350469,,,
Lrsam1,0.017945969,0.302493287,0.119,0.034,1,1.233273935,,,
D10Wsu102e,0.031930036,0.302139423,0.218,0.112,1,1.232971475,,,
Ube2n,0.058229159,0.302072448,0.446,0.326,1,1.232914237,,,
Car13,0.035749694,0.302054369,0.124,0.045,1,1.232898788,,,
Atp11b,0.137778665,0.302045712,0.611,0.551,1,1.232891389,,,
Pmm2,0.207989792,0.30177936,0.285,0.236,1,1.232663792,,,
Limd1,0.039158555,0.301494652,0.394,0.27,1,1.232420557,,,
Ate1,0.00335807,0.301292635,0.306,0.135,1,1.232247996,,,
Csnk1a1,0.009066152,0.301074934,0.953,0.854,1,1.232062065,,,
Angptl3,0.07278906,0.300764173,0.109,0.045,1,1.231796704,,,
Ptpru,0.091845153,0.300720022,0.352,0.281,1,1.231759008,,,
Adamts17,0.015197426,0.300684753,0.197,0.079,1,1.231728896,,,
Rin2,0.142235468,0.300673003,0.679,0.629,1,1.231718864,,,
Shprh,0.124966858,0.300469248,0.378,0.303,1,1.231544918,,,
Pkp3,0.042507322,0.300462817,0.207,0.112,1,1.231539428,,,
4930556N13Rik,0.005523651,0.300368869,0.145,0.034,1,1.231459234,,,
Ubn1,0.031786741,0.300329503,0.513,0.348,1,1.231425632,,,
Brk1,0.016301128,0.300286273,0.249,0.124,1,1.231388732,,,
Pstpip2,0.76667153,0.300227937,0.342,0.36,1,1.231338942,,,
Coq3,0.011447928,0.300139362,0.244,0.112,1,1.231263345,,,
Gars,0.014497908,0.300077454,0.295,0.146,1,1.231210512,,,
Ptger4,0.007953883,0.300020195,0.228,0.09,1,1.231161647,,,
Map2k2,0.067840719,0.299702788,0.347,0.247,1,1.23089081,,,
Knop1,0.067302376,0.299681813,0.306,0.213,1,1.230872914,,,
Dach2,0.48196996,0.299643675,0.114,0.09,1,1.230840375,,,
D430042O09Rik,0.028330018,0.299476635,0.461,0.315,1,1.230697873,,,
Psma7,0.012113038,0.299427833,0.223,0.101,1,1.230656244,,,
Asxl2,0.058098414,0.299369284,0.772,0.685,1,1.2306063,,,
4930455C13Rik,0.008175632,0.299192786,0.228,0.09,1,1.230455758,,,
Rchy1,0.056512723,0.299025529,0.28,0.18,1,1.230313115,,,
Gm14966,0.065236005,0.299008843,0.14,0.067,1,1.230298886,,,
Fam76a,0.017866269,0.298863008,0.311,0.18,1,1.230174527,,,
Abhd18,0.008821122,0.298799811,0.326,0.169,1,1.230120641,,,
Ube2q2,0.158370527,0.29833113,0.487,0.404,1,1.229721083,,,
Prss22,0.290448372,0.298229685,0.228,0.18,1,1.229634617,,,
6530409C15Rik,0.04680065,0.298078429,0.306,0.202,1,1.229505705,,,
Gm26542,0.294418203,0.297874729,0.425,0.371,1,1.229332118,,,
Cep63,0.088499228,0.297690302,0.264,0.18,1,1.229174977,,,
Slc16a4,0.054264682,0.297594546,0.171,0.09,1,1.229093395,,,
Upf2,0.088722107,0.297556442,0.606,0.551,1,1.229060933,,,
Adprhl2,0.031315121,0.297257867,0.161,0.067,1,1.228806597,,,
Lnx1,0.052812012,0.296591205,0.56,0.449,1,1.228238903,,,
Fbxl7,0.697325766,0.296263959,0.197,0.236,1,1.227960334,,,
Peak1,0.009834356,0.296192785,0.834,0.742,1,1.227899756,,,
Rcc2,0.015781643,0.295854286,0.187,0.079,1,1.227611688,,,
4732471J01Rik,0.199246889,0.295670647,0.275,0.213,1,1.227455436,,,
Klhdc2,0.025775955,0.295613951,0.254,0.135,1,1.2274072,,,
Kin,0.136957004,0.29507448,0.223,0.157,1,1.226948318,,,
Ice2,0.10313254,0.294917448,0.212,0.135,1,1.226814776,,,
Slc6a6,0.000991456,0.294895853,0.554,0.326,1,1.226796413,,,
Pgd,0.055643741,0.294483463,0.197,0.112,1,1.226445787,,,
Atl3,0.028688558,0.294480718,0.461,0.326,1,1.226443453,,,
Rsf1os2,0.02149263,0.294380596,0.166,0.067,1,1.226358342,,,
1700084C06Rik,0.013902832,0.294029935,0.228,0.101,1,1.2260603,,,
Lamtor1,0.017077995,0.293926563,0.171,0.067,1,1.225972453,,,
Sdf4,0.005838311,0.293850093,0.29,0.135,1,1.225907473,,,
Mipep,0.024053731,0.293827133,0.212,0.101,1,1.225887962,,,
Pnn,0.035975281,0.293691678,0.617,0.472,1,1.225772869,,,
Ube4a,0.047990067,0.293587492,0.528,0.427,1,1.225684352,,,
Plcd3,0.273886551,0.293585733,0.383,0.337,1,1.225682858,,,
Gnl2,0.013902832,0.293495691,0.228,0.101,1,1.225606361,,,
Cnot10,0.140190051,0.29329447,0.482,0.393,1,1.225435431,,,
Nmt1,0.20155589,0.293148226,0.399,0.348,1,1.225311217,,,
Rnf216,0.018081738,0.293147914,0.772,0.685,1,1.225310952,,,
Noct,0.095566582,0.293043505,0.171,0.101,1,1.225222279,,,
Nol4l,0.292989174,0.292983561,0.363,0.303,1,1.225171371,,,
Amfr,0.158327612,0.292917199,0.394,0.326,1,1.225115017,,,
Tax1bp1,0.035278259,0.292578944,0.689,0.607,1,1.224827809,,,
Nucks1,0.071239481,0.292497604,0.446,0.326,1,1.224758754,,,
Actr2,0.068518812,0.292290775,0.684,0.618,1,1.224583182,,,
Nup214,0.11984224,0.292163128,0.43,0.337,1,1.224474838,,,
Tox3,0.233037398,0.291868213,0.332,0.258,1,1.224224557,,,
Stip1,0.166694333,0.291789219,0.269,0.202,1,1.224157527,,,
Zfp398,0.119244975,0.291499899,0.352,0.281,1,1.223912058,,,
Il1rl2,0.385540741,0.291102635,0.207,0.169,1,1.223575084,,,
Gon4l,0.089585787,0.290818735,0.596,0.528,1,1.223334328,,,
Skap1,0.883500055,0.290123585,0.161,0.169,1,1.222745017,,,
Dennd4c,0.076750517,0.290065141,0.71,0.618,1,1.222695484,,,
Spast,0.059179188,0.29004714,0.352,0.247,1,1.222680228,,,
Junb,0.332764146,0.289867684,0.275,0.236,1,1.222528149,,,
Emp2,0.032985535,0.289851322,0.446,0.326,1,1.222514284,,,
Hnrnpf,0.093375782,0.289664841,0.503,0.404,1,1.222356274,,,
Fam3c,0.157260589,0.289516075,0.503,0.427,1,1.222230235,,,
Dtymk,0.018560862,0.289461257,0.181,0.079,1,1.222183794,,,
Slc7a6,0.415047239,0.289440509,0.435,0.416,1,1.222166218,,,
Gm10135,0.040886366,0.28943587,0.166,0.079,1,1.222162289,,,
Chd8,0.108216881,0.28914736,0.596,0.494,1,1.221917905,,,
Hnrnpdl,0.001186732,0.289128487,0.508,0.303,1,1.22190192,,,
Ttc3,0.197541957,0.288972618,0.736,0.753,1,1.221769913,,,
Mafg,0.051992289,0.288921268,0.451,0.337,1,1.221726427,,,
Id2,0.002720521,0.288591717,0.155,0.034,1,1.221447383,,,
Flnb,0.293760332,0.288571216,0.912,0.91,1,1.221430026,,,
Polr1a,0.099075624,0.288404409,0.254,0.169,1,1.22128881,,,
N6amt1,0.009337496,0.28836598,0.249,0.112,1,1.221256279,,,
Spata5,0.063462091,0.288347761,0.606,0.517,1,1.221240856,,,
Sema4b,0.325879428,0.287687353,0.523,0.517,1,1.22068195,,,
Dido1,0.025043913,0.287677403,0.544,0.393,1,1.220673531,,,
Dtnbos,0.114149384,0.287497258,0.181,0.112,1,1.220521119,,,
Dapp1,0.158301897,0.287215034,0.472,0.404,1,1.22028238,,,
Ilf3,0.154896666,0.287212146,0.363,0.281,1,1.220279937,,,
1500004A13Rik,0.029883813,0.287181063,0.295,0.169,1,1.220253646,,,
Entpd1,0.727743149,0.286893735,0.135,0.124,1,1.220010644,,,
Xrn2,0.006158535,0.286831181,0.684,0.494,1,1.219957747,,,
Parp12,0.045268814,0.286571311,0.223,0.124,1,1.219738018,,,
Dnaja3,0.018720238,0.286553768,0.233,0.112,1,1.219723186,,,
Brwd3,0.140868482,0.286469635,0.373,0.292,1,1.219652058,,,
Cenpc1,0.066988646,0.286227233,0.368,0.258,1,1.219447149,,,
Fam129b,0.105802899,0.286154179,0.648,0.607,1,1.219385401,,,
Tubgcp6,0.008188205,0.285869003,0.176,0.056,1,1.219144391,,,
Ubald2,0.00174806,0.285398455,0.166,0.034,1,1.218746821,,,
Gm26854,0.042097913,0.285346922,0.104,0.034,1,1.218703287,,,
Snx4,0.044009892,0.285278753,0.446,0.326,1,1.218645704,,,
Bcas3os1,0.025797067,0.285254463,0.145,0.056,1,1.218625186,,,
Irf2bp2,0.007447915,0.285010345,0.254,0.112,1,1.218419,,,
Jag2,0.230081862,0.28459058,0.254,0.202,1,1.218064542,,,
Kxd1,0.044054807,0.284494062,0.233,0.135,1,1.217983055,,,
Nr1d2,0.028638523,0.284490341,0.477,0.371,1,1.217979914,,,
Basp1,0.279862397,0.284481541,0.399,0.337,1,1.217972484,,,
Naa40,0.050372972,0.284404158,0.28,0.18,1,1.217907157,,,
Ick,0.061799335,0.284336292,0.425,0.337,1,1.217849866,,,
Med23,0.049268338,0.284290575,0.285,0.18,1,1.217811275,,,
Rfx7,0.221570518,0.284145931,0.663,0.64,1,1.217689184,,,
Pogz,0.081276325,0.283994509,0.492,0.393,1,1.217561385,,,
Sar1b,0.004717317,0.283912744,0.301,0.146,1,1.217492381,,,
Egln3,0.11872411,0.283890284,0.233,0.157,1,1.217473427,,,
Rbm33,0.032843809,0.283873528,0.575,0.427,1,1.217459287,,,
Ubr3,0.024306584,0.283693758,0.772,0.697,1,1.217307592,,,
Bcl2l11,0.095528079,0.283684513,0.218,0.135,1,1.217299792,,,
Ankrd13c,0.021660853,0.283555639,0.57,0.416,1,1.217191057,,,
Edc3,0.021390875,0.283525374,0.321,0.18,1,1.217165523,,,
Ccdc24,0.003733282,0.283437349,0.114,0.011,1,1.217091261,,,
Ddx50,0.19249874,0.283241904,0.653,0.596,1,1.21692639,,,
Dnajc19,0.044568465,0.28284997,0.301,0.191,1,1.216595834,,,
Rarg,0.094790661,0.282536383,0.513,0.438,1,1.216331422,,,
Psma5,0.090297785,0.282388147,0.223,0.146,1,1.216206451,,,
Mthfd1,0.007747858,0.282369336,0.254,0.112,1,1.216190593,,,
Gm19522,0.181959139,0.282278335,0.228,0.169,1,1.216113882,,,
Ddx21,0.289180324,0.282087385,0.311,0.27,1,1.215952932,,,
Ddx47,0.036171172,0.28195024,0.202,0.101,1,1.215837347,,,
F11r,0.037551915,0.281920227,0.637,0.494,1,1.215812054,,,
Cdc42ep5,0.021171138,0.281917488,0.295,0.169,1,1.215809745,,,
4833422C13Rik,0.014537829,0.281910169,0.124,0.034,1,1.215803577,,,
Acsbg1,0.084317526,0.281573842,0.166,0.09,1,1.215520177,,,
Foxn3,0.175845167,0.281373946,0.756,0.764,1,1.21535177,,,
Zdhhc9,0.018160712,0.281311412,0.218,0.101,1,1.215299091,,,
Gm5089,0.01068163,0.281086224,0.15,0.045,1,1.215109412,,,
Itch,0.027023418,0.280498654,0.788,0.685,1,1.214614632,,,
Usp46,0.040224138,0.280079274,0.342,0.213,1,1.214261605,,,
Fgd5,0.546990975,0.279911124,0.15,0.135,1,1.214120087,,,
Pycard,0.010264691,0.279884545,0.202,0.079,1,1.214097719,,,
Dnm2,0.110851317,0.279859427,0.839,0.73,1,1.214076582,,,
Senp1,0.264280323,0.279761984,0.456,0.371,1,1.213994583,,,
Wdr37,0.139882868,0.27963507,0.409,0.337,1,1.213887793,,,
Ythdf2,0.119844457,0.279579766,0.394,0.315,1,1.21384126,,,
Tgfb1,0.4941741,0.279313302,0.249,0.225,1,1.213617086,,,
Sdr42e1,0.0920411,0.27922769,0.166,0.09,1,1.21354507,,,
Hic2,0.073241296,0.278979313,0.124,0.056,1,1.213336162,,,
Fam207a,0.318582962,0.278933209,0.192,0.157,1,1.213297389,,,
Tatdn1,0.014438794,0.278807807,0.176,0.067,1,1.21319193,,,
Nars2,0.222381016,0.278790811,0.316,0.258,1,1.213177639,,,
Fhod1,0.101236995,0.278471754,0.161,0.09,1,1.21290937,,,
Bckdha,0.083179638,0.278205469,0.207,0.124,1,1.212685518,,,
Aak1,0.490400615,0.278165732,0.679,0.697,1,1.212652117,,,
Uck2,0.08802018,0.277722889,0.223,0.135,1,1.212279944,,,
Slc9a9,0.996375141,0.277070175,0.192,0.202,1,1.2117316,,,
Sdcbp2,0.089424609,0.276895859,0.13,0.067,1,1.211585199,,,
Tcerg1,0.058597213,0.276851795,0.658,0.584,1,1.211548195,,,
Pitpnm2,0.033835358,0.276758545,0.192,0.09,1,1.211469887,,,
Cct4,0.057695466,0.276628282,0.306,0.202,1,1.211360507,,,
Egfl7,0.000707951,0.276386577,0.119,0,1,1.211157576,,,
Paqr8,0.093910105,0.276264582,0.233,0.146,1,1.211055164,,,
Bnipl,0.102204785,0.276221117,0.114,0.056,1,1.211018678,,,
Mylip,0.022250441,0.276201145,0.316,0.191,1,1.211001914,,,
Abhd17c,0.065334626,0.27605994,0.332,0.225,1,1.210883392,,,
Raf1,0.110188546,0.27573128,0.518,0.461,1,1.210607572,,,
Lrch3,0.163394203,0.275385261,0.731,0.719,1,1.210317253,,,
Zfp740,0.193597682,0.275261685,0.332,0.27,1,1.210213585,,,
Clpb,0.035886057,0.27514796,0.311,0.191,1,1.21011819,,,
Nostrin,0.059372362,0.274885494,0.187,0.101,1,1.209898057,,,
Ehf,0.187497865,0.274723106,0.736,0.652,1,1.209761879,,,
Sdk2,0.179716046,0.274589783,0.104,0.056,1,1.209650088,,,
C130026I21Rik,0.07278906,0.274481788,0.109,0.045,1,1.209559541,,,
Tsen34,0.019098968,0.274039484,0.187,0.079,1,1.209188769,,,
Sult2b1,0.032600386,0.27395357,0.14,0.056,1,1.209116763,,,
1700109K24Rik,0.092876413,0.273929354,0.119,0.056,1,1.209096467,,,
1110046J04Rik,0.036755649,0.273844517,0.14,0.056,1,1.209025369,,,
H2-Q6,0.007224628,0.273830111,0.14,0.034,1,1.209013296,,,
Ddr1,0.041949388,0.273681231,0.337,0.225,1,1.208888538,,,
Smim4,0.040262225,0.273568756,0.285,0.169,1,1.208794294,,,
Pik3r1,0.115410091,0.273262338,0.554,0.472,1,1.208537583,,,
2610021A01Rik,0.07958783,0.273122701,0.119,0.056,1,1.208420615,,,
Ankfy1,0.101443978,0.273117878,0.601,0.517,1,1.208416576,,,
Enho,0.000707951,0.273057619,0.119,0,1,1.208366103,,,
Mbnl3,0.226862553,0.273027897,0.337,0.27,1,1.208341208,,,
Kpna1,0.161126102,0.2727826,0.43,0.348,1,1.208135775,,,
Tmx3,0.35252552,0.272474086,0.337,0.303,1,1.207877448,,,
Plekhm1,0.151764507,0.272464766,0.218,0.157,1,1.207869645,,,
Ftx,0.136739282,0.272333167,0.44,0.348,1,1.207759472,,,
Utp25,0.011465118,0.272098073,0.13,0.034,1,1.207562678,,,
Prrg4,0.08685339,0.271714814,0.197,0.112,1,1.207241925,,,
Rbm4b,0.061841689,0.271582356,0.249,0.146,1,1.20713109,,,
Pi4kb,0.144097761,0.271431617,0.477,0.393,1,1.20700497,,,
Ubr1,0.171280223,0.271003529,0.611,0.562,1,1.206646871,,,
Dbnl,0.205750746,0.270913724,0.29,0.236,1,1.206571762,,,
Slc6a9,0.302304835,0.270771706,0.15,0.112,1,1.206452994,,,
Nsa2,0.23606579,0.270397511,0.155,0.112,1,1.206140114,,,
Ltbp4,0.123784209,0.270382747,0.14,0.079,1,1.206127771,,,
Mab21l3,0.40334265,0.26995605,0.109,0.079,1,1.205771095,,,
Tmem183a,0.017386308,0.269918294,0.311,0.18,1,1.20573954,,,
Pdap1,0.013215233,0.269810517,0.145,0.045,1,1.205649467,,,
Epb41l2,0.471663927,0.269792334,0.264,0.236,1,1.205634272,,,
Lmbrd1,0.096787669,0.269779689,0.466,0.382,1,1.205623706,,,
Npc2,0.046418354,0.269499816,0.15,0.067,1,1.205389845,,,
Mink1,0.029753283,0.269475338,0.461,0.315,1,1.205369393,,,
Ppp3cc,0.289456019,0.269378755,0.321,0.27,1,1.205288701,,,
Fip1l1,0.132582496,0.269243313,0.565,0.472,1,1.205175553,,,
Cacna2d1,0.629936444,0.269222146,0.14,0.124,1,1.205157871,,,
Zfp704,0.173000585,0.269087173,0.653,0.607,1,1.205045126,,,
Rbm45,0.014029069,0.26886886,0.14,0.045,1,1.204862789,,,
Gsdmd,0.009265115,0.268861517,0.114,0.022,1,1.204856656,,,
Zer1,0.070669717,0.268838224,0.155,0.079,1,1.204837203,,,
Rnaset2b,0.664169248,0.268816097,0.14,0.124,1,1.204818724,,,
Rnf8,0.037876116,0.268715993,0.311,0.191,1,1.204735129,,,
Coro1c,0.397609757,0.268650774,0.295,0.27,1,1.204680669,,,
Tbce,0.022288081,0.268509872,0.487,0.337,1,1.204563018,,,
Txndc15,0.004664599,0.268429053,0.212,0.079,1,1.204495542,,,
Slc12a4,0.003148789,0.268425745,0.114,0.011,1,1.204492779,,,
Ing4,0.074688632,0.268423746,0.295,0.202,1,1.204491111,,,
Lpcat3,0.321013494,0.268271904,0.513,0.449,1,1.204364346,,,
Map2k7,0.00395625,0.267982203,0.15,0.034,1,1.204122527,,,
Klhl7,0.032065172,0.267868871,0.373,0.247,1,1.20402794,,,
Ankrd16,0.070936575,0.267826593,0.223,0.135,1,1.203992657,,,
Gm1976,0.282507894,0.267672905,0.228,0.18,1,1.203864404,,,
Robo2,0.945481221,0.267621208,0.161,0.169,1,1.203821266,,,
Reep4,0.008551127,0.267456183,0.155,0.045,1,1.203683573,,,
U2surp,0.093395285,0.26727858,0.617,0.517,1,1.203535403,,,
Nop53,0.005574621,0.267042372,0.104,0.011,1,1.203338367,,,
Eefsec,0.052304297,0.266907411,0.451,0.326,1,1.203225803,,,
Srr,0.419751642,0.26687481,0.285,0.247,1,1.203198614,,,
Cadps2,0.027517004,0.266659951,0.798,0.73,1,1.203019436,,,
Ap2b1,0.054547979,0.266644936,0.756,0.618,1,1.203006915,,,
Sntb1,0.573547807,0.26662795,0.446,0.449,1,1.202992752,,,
Rflnb,0.050726859,0.266432735,0.192,0.101,1,1.202829983,,,
Herpud2,0.159155421,0.266185811,0.28,0.213,1,1.20262413,,,
Mrpl52,0.020793149,0.266119408,0.171,0.067,1,1.202568778,,,
Nxn,0.010123979,0.266052443,0.813,0.708,1,1.20251296,,,
Hyal1,0.015488184,0.265851545,0.104,0.022,1,1.20234552,,,
Ola1,0.058525175,0.265632303,0.383,0.258,1,1.202162817,,,
Tmem161b,0.051080471,0.265561486,0.337,0.225,1,1.202103809,,,
Paqr7,0.005574621,0.265383717,0.104,0.011,1,1.201955694,,,
Eml1,0.043800058,0.265012118,0.104,0.034,1,1.201646143,,,
Fam124a,0.045559957,0.264610995,0.104,0.034,1,1.201312087,,,
Med26,0.273678565,0.264495609,0.326,0.27,1,1.201216011,,,
Slc30a4,0.118155627,0.264347764,0.181,0.112,1,1.201092918,,,
Bfar,0.021026654,0.264288468,0.399,0.247,1,1.201043553,,,
Sars,0.006810114,0.264137941,0.202,0.079,1,1.200918246,,,
2200002D01Rik,0.058665513,0.263900219,0.13,0.056,1,1.20072038,,,
Kmt5a,0.060942489,0.263868656,0.28,0.18,1,1.20069411,,,
Ptprg,0.160686678,0.263816084,0.855,0.809,1,1.200650357,,,
Brf1,0.041872674,0.263750032,0.368,0.236,1,1.200595389,,,
Elp4,0.578101607,0.263536806,0.487,0.472,1,1.200417957,,,
Cul4a,0.126315524,0.263532647,0.389,0.303,1,1.200414497,,,
Sp3,0.009283185,0.263483245,0.534,0.36,1,1.200373392,,,
Gm49708,0.058849624,0.263294699,0.114,0.045,1,1.200216525,,,
Dicer1,0.123691541,0.263166385,0.575,0.494,1,1.200109783,,,
Tomm40,0.030470135,0.263151151,0.332,0.191,1,1.20009711,,,
Hmgcl,0.003410994,0.263120198,0.259,0.101,1,1.200071362,,,
Nfs1,0.043479073,0.262986595,0.207,0.112,1,1.199960233,,,
Traf3,0.120060538,0.262725793,0.648,0.562,1,1.199743331,,,
Clasp1,0.165259377,0.262684019,0.637,0.573,1,1.199708592,,,
Zfp653,0.165494309,0.262038045,0.202,0.146,1,1.199171536,,,
Fcf1,0.104394888,0.261905532,0.223,0.146,1,1.199061396,,,
Vps33b,0.133137491,0.261850069,0.166,0.101,1,1.1990153,,,
Gm17106,0.019059425,0.261817439,0.399,0.247,1,1.198988183,,,
Sdf2,0.019094895,0.261803576,0.342,0.213,1,1.198976661,,,
Slc22a17,0.077624079,0.261626575,0.135,0.067,1,1.198829571,,,
Gm49961,0.070317374,0.26155345,0.14,0.067,1,1.198768808,,,
Mat2b,0.072477517,0.261490656,0.192,0.112,1,1.198716632,,,
Pid1,0.570352642,0.261380383,0.249,0.292,1,1.19862501,,,
Lims2,0.06699684,0.261294636,0.155,0.079,1,1.198553772,,,
4931406C07Rik,0.254040462,0.261267417,0.202,0.146,1,1.198531159,,,
Snx14,0.13801703,0.261207957,0.259,0.18,1,1.198481764,,,
0610030E20Rik,0.054335248,0.261195537,0.295,0.18,1,1.198471446,,,
Itprid2,0.058748245,0.261190499,0.425,0.303,1,1.198467261,,,
Gm47551,0.00716139,0.261029017,0.14,0.034,1,1.198333123,,,
Eed,0.155933606,0.260726238,0.352,0.281,1,1.198081655,,,
Afg1l,0.187380896,0.260524998,0.404,0.326,1,1.197914548,,,
Thoc7,0.366800162,0.260281491,0.197,0.157,1,1.197712373,,,
Mia3,0.02093189,0.260185044,0.446,0.303,1,1.197632306,,,
Pcsk7,0.045981073,0.260122289,0.409,0.303,1,1.197580213,,,
Katnbl1,0.030932712,0.260095432,0.383,0.236,1,1.197557919,,,
Pgrmc1,0.018860464,0.259809872,0.218,0.101,1,1.197320903,,,
Parl,0.036635364,0.259799873,0.306,0.191,1,1.197312605,,,
4933417O13Rik,0.022477243,0.259686815,0.119,0.034,1,1.19721878,,,
Erp44,0.007297038,0.259425905,0.466,0.281,1,1.197002284,,,
Crebzf,0.0169414,0.259404896,0.337,0.191,1,1.196984853,,,
Adss,0.225078688,0.259195487,0.415,0.371,1,1.196811122,,,
Asb3,0.33880192,0.259064802,0.409,0.371,1,1.196702715,,,
P2ry14,0.04135379,0.259052486,0.14,0.056,1,1.196692499,,,
Top1mt,0.042433791,0.258903558,0.104,0.034,1,1.196568972,,,
Cep70,0.040246422,0.258805185,0.228,0.124,1,1.196487384,,,
Mbip,0.049406114,0.258788515,0.28,0.18,1,1.196473559,,,
Dgat2,0.015641389,0.258785485,0.161,0.056,1,1.196471046,,,
Eci1,0.098366728,0.258660204,0.176,0.101,1,1.196367151,,,
Eif2s2,0.211080369,0.258557462,0.544,0.461,1,1.196281955,,,
Mthfd2l,0.439629001,0.258430648,0.223,0.191,1,1.196176805,,,
Wdfy2,0.057991831,0.258347313,0.451,0.337,1,1.196107712,,,
Src,0.090305388,0.258203076,0.306,0.202,1,1.195988134,,,
Irf6,0.017190929,0.25809763,0.295,0.157,1,1.195900723,,,
Gm48765,0.177545169,0.258091582,0.223,0.157,1,1.19589571,,,
Birc3,0.259246234,0.257976138,0.446,0.371,1,1.195800018,,,
Prmt5,0.035749694,0.257832207,0.124,0.045,1,1.195680724,,,
Rapgef1,0.182017382,0.257800809,0.446,0.371,1,1.195654703,,,
Serpinb6a,0.201672265,0.257781748,0.399,0.326,1,1.195638906,,,
Ly96,0.011576479,0.257498207,0.15,0.045,1,1.195403944,,,
Trappc8,0.06997576,0.257395855,0.596,0.528,1,1.195319138,,,
Rab31,0.46489245,0.256911717,0.42,0.393,1,1.194918082,,,
Smc1a,0.16079663,0.256777089,0.44,0.371,1,1.194806581,,,
Fblim1,0.059058738,0.256724807,0.13,0.056,1,1.194763283,,,
Myo19,0.024261905,0.256623683,0.197,0.09,1,1.19467954,,,
Mtif2,0.06281068,0.256616818,0.472,0.371,1,1.194673855,,,
Sil1,0.187180356,0.256578645,0.534,0.483,1,1.194642246,,,
Rsrc1,0.033651987,0.256556181,0.725,0.618,1,1.194623644,,,
Man1a,0.255852393,0.256366012,0.518,0.472,1,1.194466185,,,
Ccdc112,0.180506504,0.256322245,0.202,0.135,1,1.194429949,,,
Dgkh,0.126312894,0.255964177,0.731,0.663,1,1.194133536,,,
Phb,0.005274379,0.255821143,0.166,0.045,1,1.194015151,,,
Foxp1,0.055258892,0.255737625,0.979,0.989,1,1.193946031,,,
Tnip2,0.035843433,0.255688573,0.285,0.169,1,1.193905437,,,
Ube2r2,0.203320004,0.255381598,0.57,0.539,1,1.193651427,,,
Dguok,0.132637893,0.255270452,0.301,0.225,1,1.19355947,,,
Csnk2a2,0.204700342,0.255163308,0.482,0.438,1,1.193470832,,,
Hmces,0.00729778,0.255146705,0.212,0.079,1,1.193457098,,,
Etv5,0.003531183,0.254965953,0.135,0.022,1,1.193307581,,,
G3bp1,0.122643558,0.254953591,0.482,0.393,1,1.193297356,,,
Ago4,0.095616312,0.254861114,0.254,0.169,1,1.193220868,,,
Xrcc6,0.265093623,0.254843555,0.347,0.292,1,1.193206346,,,
Dcp1b,0.206478408,0.254667843,0.352,0.292,1,1.193061028,,,
Zfp276,0.034557385,0.254642451,0.109,0.034,1,1.193040031,,,
Fry,0.141723536,0.254452353,0.788,0.753,1,1.192882839,,,
Pon3,0.031416374,0.25439676,0.29,0.169,1,1.192836873,,,
Lmnb1,0.09386812,0.254276126,0.316,0.213,1,1.192737135,,,
Mau2,0.06693548,0.254180251,0.466,0.348,1,1.192657874,,,
Spint2,0.084327332,0.254006149,0.699,0.629,1,1.192513955,,,
Pygb,0.090177063,0.25398357,0.596,0.517,1,1.192495292,,,
Sytl1,0.069041319,0.25345293,0.124,0.056,1,1.192056759,,,
Rabgap1,0.123651559,0.253427369,0.736,0.697,1,1.192035638,,,
Bop1,0.095857489,0.253383225,0.119,0.056,1,1.191999165,,,
Gm7072,0.196228327,0.253125732,0.197,0.146,1,1.191786435,,,
Gm43445,0.009815307,0.253107898,0.155,0.045,1,1.191771703,,,
Tet3,0.201080176,0.252906651,0.674,0.629,1,1.19160547,,,
Heatr6,0.038528584,0.252776412,0.264,0.146,1,1.191497903,,,
Sugp2,0.05095784,0.252742736,0.285,0.18,1,1.191470091,,,
Rela,0.264008462,0.252453923,0.233,0.18,1,1.191231594,,,
Rnf166,0.013201072,0.252322787,0.181,0.067,1,1.19112332,,,
Ddx24,0.040899852,0.252137063,0.57,0.427,1,1.190969992,,,
