rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Zfp655,0.10797542,-0.301377435,0.079,0.205,1,-1.232320428,,,
Uhrf2,0.008344212,-0.301563782,0.342,0.641,1,-1.232479612,,,
Ube2e1,0.712180805,-0.301718499,0.342,0.333,1,-1.232611793,,,
Otud5,0.20078134,-0.301737159,0.211,0.333,1,-1.232627736,,,
Spred1,0.262580061,-0.301738249,0.237,0.359,1,-1.232628667,,,
Acot8,0.295349473,-0.301858763,0.105,0.179,1,-1.232731638,,,
Spopl,0.372162741,-0.30219434,0.395,0.462,1,-1.233018409,,,
Lnx2,0.2343579,-0.302246815,0.132,0.231,1,-1.233063259,,,
Rftn1,0.060166508,-0.302450648,0.026,0.154,1,-1.233237486,,,
Mga,0.366923153,-0.302766948,0.5,0.538,1,-1.233507894,,,
Mtmr10,0.41532795,-0.302845156,0.211,0.282,1,-1.233574763,,,
Amot,0.303143813,-0.302895268,0.105,0.179,1,-1.233617612,,,
Ubqln1,0.085327632,-0.30291941,0.263,0.462,1,-1.233638256,,,
Cav1,0.024187609,-0.303112429,0,0.128,1,-1.233803316,,,
Cox7c,0.157652111,-0.303155427,0.105,0.231,1,-1.233840089,,,
Adcy6,0.257547724,-0.303252393,0.079,0.154,1,-1.23392302,,,
Taf4b,0.084401129,-0.303505839,0.053,0.179,1,-1.234139809,,,
Gm44899,0.427427856,-0.303570965,0.105,0.154,1,-1.234195522,,,
Shld1,0.472611838,-0.30398065,0.132,0.179,1,-1.234546049,,,
Tmco1,0.140087337,-0.304258745,0.105,0.231,1,-1.234784044,,,
Nelfa,0.077584727,-0.304410216,0.105,0.256,1,-1.234913692,,,
Pde7a,0.058461256,-0.304474966,0.211,0.436,1,-1.234969118,,,
Rpap2,0.047743815,-0.304514396,0.053,0.205,1,-1.235002871,,,
Pex14,0.162627528,-0.304528952,0.526,0.667,1,-1.235015332,,,
Slc1a5,0.166514388,-0.304546865,0.026,0.103,1,-1.235030667,,,
Fam193b,0.432939894,-0.304924135,0.342,0.41,1,-1.235353673,,,
Prep,0.130973111,-0.305578234,0.053,0.154,1,-1.235913894,,,
Sfxn1,0.333029128,-0.305594554,0.132,0.205,1,-1.235927875,,,
Ugt8a,0.650844845,-0.305714018,0.184,0.231,1,-1.236030221,,,
Rnf24,0.39781034,-0.305816338,0.105,0.179,1,-1.236117887,,,
Cgnl1,0.402913908,-0.305905804,0.632,0.692,1,-1.236194545,,,
Rell1,0.175581888,-0.305942577,0.158,0.282,1,-1.236226055,,,
Rnf169,0.10173698,-0.306124294,0.579,0.744,1,-1.236381776,,,
Chic1,0.265302834,-0.306397047,0.079,0.154,1,-1.236615546,,,
Phf10,0.091185188,-0.306651171,0.053,0.179,1,-1.236833389,,,
Epha4,0.327340397,-0.306656175,0.105,0.179,1,-1.236837679,,,
Vac14,0.2343579,-0.306696892,0.132,0.231,1,-1.236872586,,,
Cdc42ep1,0.074507439,-0.306782378,0.079,0.231,1,-1.236945879,,,
Acnat2,0.272067859,-0.306801831,0.132,0.231,1,-1.236962558,,,
Cyp2d22,0.415028402,-0.306831409,0.132,0.179,1,-1.236987918,,,
Trappc11,0.230248262,-0.306906451,0.158,0.256,1,-1.237052262,,,
Sdhaf3,0.356951065,-0.306923288,0.132,0.205,1,-1.237066699,,,
Rad23b,0.273355422,-0.307109505,0.342,0.436,1,-1.237226385,,,
Neurl1b,0.012848345,-0.307799326,0,0.154,1,-1.237818102,,,
Spns2,0.034172386,-0.308114483,0.053,0.231,1,-1.238088533,,,
Mthfd1l,0.187887532,-0.308117949,0.079,0.179,1,-1.238091508,,,
Atp8b4,0.265302834,-0.308393147,0.079,0.154,1,-1.2383277,,,
Sh3rf1,0.048949433,-0.308455781,0.421,0.718,1,-1.238381463,,,
Cndp2,0.045477816,-0.30856283,0,0.103,1,-1.238473355,,,
Plau,0.66781938,-0.308634457,0.105,0.128,1,-1.238534844,,,
Med15,0.096517999,-0.308670806,0.289,0.462,1,-1.23856605,,,
Azin1,0.12446475,-0.308893611,0.263,0.436,1,-1.238757344,,,
Bend7,0.391325991,-0.309127397,0.237,0.308,1,-1.238958099,,,
Mlh1,0.295349473,-0.30986436,0.105,0.179,1,-1.23959115,,,
4930533I22Rik,0.976977229,-0.310118003,0.105,0.103,1,-1.239809104,,,
Ccdc9,0.089353601,-0.310182107,0.026,0.128,1,-1.239864194,,,
Dld,0.02261088,-0.310234247,0.079,0.282,1,-1.239909005,,,
Prdx5,0.045477816,-0.310392879,0,0.103,1,-1.240045347,,,
Slc4a7,0.633925801,-0.310420113,0.158,0.179,1,-1.240068755,,,
Kifc3,0.071035574,-0.31049837,0.105,0.282,1,-1.240136023,,,
H3f3b,0.205155136,-0.310533722,0.105,0.205,1,-1.240166412,,,
Slc20a2,0.549925564,-0.310582515,0.395,0.436,1,-1.240208356,,,
Dnajb14,0.295516021,-0.310665934,0.132,0.205,1,-1.240280069,,,
Zc3h6,0.492741078,-0.311063248,0.132,0.179,1,-1.240621686,,,
Slc37a1,0.045477816,-0.311111934,0,0.103,1,-1.240663553,,,
Ubr1,0.299718509,-0.311302586,0.395,0.487,1,-1.240827517,,,
Ablim2,0.045477816,-0.311338451,0,0.103,1,-1.240858364,,,
Tra2b,0.135864605,-0.311370194,0.447,0.692,1,-1.240885666,,,
Tspan2,0.896176253,-0.311372687,0.237,0.231,1,-1.240887811,,,
Mast3,0.088643687,-0.311411355,0.132,0.282,1,-1.24092107,,,
Tcf25,0.215488334,-0.311697969,0.684,0.795,1,-1.241167623,,,
Snd1,0.033419387,-0.31170031,0.474,0.744,1,-1.241169638,,,
Gm49417,0.165557297,-0.311801908,0.079,0.179,1,-1.241257047,,,
B130055M24Rik,0.265302834,-0.311831155,0.079,0.154,1,-1.24128221,,,
Cnot10,0.268872494,-0.312064002,0.316,0.41,1,-1.241482566,,,
Ccdc91,0.306146542,-0.312367773,0.184,0.282,1,-1.241743998,,,
Becn1,0.820698988,-0.312392312,0.237,0.231,1,-1.241765118,,,
Kcnc2,0.087740282,-0.312683834,0.053,0.179,1,-1.242016065,,,
Arhgef3,0.075909907,-0.312747,0.395,0.59,1,-1.242070445,,,
Smc1a,0.754805948,-0.313125868,0.316,0.333,1,-1.24239667,,,
Mal,0.030433071,-0.313146846,0.026,0.179,1,-1.242414735,,,
Sh3d21,0.045477816,-0.31317276,0,0.103,1,-1.242437052,,,
Ddx3x,0.48016573,-0.313301132,0.368,0.487,1,-1.24254761,,,
D030045P18Rik,0.181619772,-0.313421052,0.026,0.103,1,-1.242650898,,,
Ankrd17,0.07371466,-0.313472194,0.711,0.923,1,-1.242694949,,,
Pcf11,0.224134042,-0.313635928,0.447,0.59,1,-1.242835993,,,
Tomm40,0.513009709,-0.313746835,0.237,0.282,1,-1.24293154,,,
Znrf3,0.343357986,-0.31392788,0.711,0.846,1,-1.243087526,,,
Vegfa,0.072544666,-0.314237759,0.395,0.667,1,-1.243354559,,,
Reps1,0.135922616,-0.314282448,0.342,0.513,1,-1.243393074,,,
Hdac2,0.319139216,-0.314560985,0.105,0.179,1,-1.243633156,,,
Rab3d,0.045477816,-0.314607342,0,0.103,1,-1.243673117,,,
Swt1,0.257262798,-0.314644039,0.263,0.385,1,-1.243704752,,,
Rragc,0.116613867,-0.314653618,0.105,0.231,1,-1.24371301,,,
Bdp1,0.364997084,-0.314709396,0.5,0.615,1,-1.243761096,,,
Rmdn2,0.327340397,-0.314786916,0.105,0.179,1,-1.243827928,,,
Brwd3,0.321968683,-0.314851928,0.237,0.333,1,-1.24388398,,,
Gli3,0.045477816,-0.31490789,0,0.103,1,-1.243932231,,,
4833439L19Rik,0.522581273,-0.314937658,0.184,0.231,1,-1.243957898,,,
Cgrrf1,0.054803393,-0.315033139,0.026,0.154,1,-1.244040229,,,
Cntrl,0.487804853,-0.31509023,0.237,0.282,1,-1.24408946,,,
Ptbp2,0.197694033,-0.315318249,0.395,0.538,1,-1.244286104,,,
Tbc1d9b,0.641395578,-0.315378841,0.289,0.308,1,-1.244338364,,,
Akap13,0.217843223,-0.315431611,0.763,0.846,1,-1.24438388,,,
Tubgcp5,0.144330623,-0.315781042,0.105,0.231,1,-1.244685315,,,
Kank2,0.199852976,-0.315893533,0.079,0.179,1,-1.24478237,,,
Kcnq1,0.779479074,-0.315997973,0.184,0.205,1,-1.244872486,,,
Supt5,0.398542546,-0.316055258,0.237,0.308,1,-1.244921918,,,
Map4,0.405072859,-0.3164104,0.711,0.769,1,-1.245228412,,,
Tcte2,0.249951306,-0.316427222,0.079,0.154,1,-1.245242932,,,
Ahr,0.374664982,-0.316661244,0.053,0.103,1,-1.245444941,,,
Tmem219,0.084401129,-0.316912552,0.053,0.179,1,-1.245661909,,,
Lnx1,0.153111848,-0.316968206,0.105,0.231,1,-1.245709963,,,
Acad11,0.077170543,-0.317103699,0.079,0.231,1,-1.24582696,,,
Pkd1,0.108348256,-0.317210338,0.184,0.333,1,-1.245919052,,,
Mre11a,0.312029738,-0.31725881,0.211,0.308,1,-1.245960913,,,
Apob,0.470620858,-0.317452917,0.079,0.128,1,-1.246128562,,,
Epb41l2,0.37262215,-0.317766794,0.158,0.231,1,-1.246399702,,,
Kank3,0.248376364,-0.317813237,0.053,0.128,1,-1.246439827,,,
Pspc1,0.390594455,-0.31793007,0.395,0.462,1,-1.246540771,,,
Patj,0.087662719,-0.317993843,0.474,0.692,1,-1.246595874,,,
Rab2a,0.34327525,-0.318227482,0.605,0.641,1,-1.246797772,,,
Brd4,0.262422561,-0.318333297,0.789,0.795,1,-1.246889222,,,
5430402O13Rik,0.05227504,-0.318729232,0.026,0.154,1,-1.247231467,,,
Gnai1,0.287079803,-0.318803696,0.184,0.282,1,-1.247295844,,,
St14,0.725362246,-0.319133847,0.158,0.179,1,-1.247581312,,,
Mturn,0.359392534,-0.319284509,0.237,0.128,1,-1.247711605,,,
Tkt,0.265302834,-0.31939104,0.079,0.154,1,-1.247803742,,,
Gm47371,0.713065441,-0.319404664,0.079,0.103,1,-1.247815525,,,
Abat,0.730707259,-0.319466999,0.316,0.231,1,-1.24786944,,,
Ptk2,0.447831416,-0.319646953,0.684,0.718,1,-1.248025103,,,
Pabpc1,0.205391181,-0.319695273,0.211,0.333,1,-1.248066903,,,
Nfat5,0.281718646,-0.319700055,0.816,0.897,1,-1.24807104,,,
Enox1,0.091185188,-0.319952066,0.053,0.179,1,-1.248289073,,,
R3hdm2,0.169065481,-0.320035451,0.526,0.667,1,-1.248361224,,,
Bphl,0.082815756,-0.320140657,0.105,0.256,1,-1.248452262,,,
Mphosph10,0.047743815,-0.320334701,0.053,0.205,1,-1.248620191,,,
Rfx7,0.647303547,-0.320520348,0.421,0.436,1,-1.248780875,,,
Golga4,0.131320707,-0.320903939,0.316,0.513,1,-1.249112951,,,
Mlph,0.045477816,-0.321430894,0,0.103,1,-1.249569282,,,
Fyco1,0.159299364,-0.321441195,0.184,0.333,1,-1.249578205,,,
Traf6,0.295516021,-0.321566895,0.132,0.205,1,-1.249687083,,,
Cystm1,0.096794463,-0.321630391,0.342,0.513,1,-1.249742086,,,
Gm16124,0.216934669,-0.321819854,0.105,0.205,1,-1.24990622,,,
Gpc6,0.115516736,-0.32192154,0.079,0.205,1,-1.249994321,,,
Slc22a2,0.224140229,-0.322187187,0.053,0.128,1,-1.250224506,,,
Traf3,0.504533396,-0.322511702,0.237,0.282,1,-1.250505759,,,
Zbtb1,0.287690507,-0.322638575,0.105,0.179,1,-1.250615736,,,
Rack1,0.045477816,-0.322704191,0,0.103,1,-1.250672617,,,
Lrp12,0.024187609,-0.322771737,0,0.128,1,-1.250731174,,,
Tbc1d22a,0.295768563,-0.322845309,0.526,0.615,1,-1.250794958,,,
Mob4,0.059675504,-0.323027095,0.158,0.359,1,-1.250952574,,,
Ranbp2,0.452759207,-0.323067129,0.553,0.615,1,-1.250987288,,,
Immp2l,0.360808375,-0.323202783,0.553,0.667,1,-1.251104921,,,
Lztr1,0.560230971,-0.32356554,0.211,0.231,1,-1.251419544,,,
Mtus1,0.314722916,-0.323590809,0.421,0.538,1,-1.251441462,,,
Rc3h1,0.789003836,-0.323625524,0.5,0.487,1,-1.251471576,,,
Rtn4,0.179131299,-0.323818368,0.395,0.538,1,-1.25163887,,,
Parp6,0.08016558,-0.324026058,0.105,0.256,1,-1.251819069,,,
Cpt2,0.166514388,-0.324169125,0.026,0.103,1,-1.251943214,,,
Gtf2ird1,0.712561308,-0.324248651,0.184,0.205,1,-1.252012226,,,
Srr,0.445756633,-0.324322998,0.421,0.487,1,-1.252076749,,,
Ube3c,0.090769275,-0.324379127,0.5,0.692,1,-1.252125462,,,
Chdh,0.470819387,-0.324576105,0.211,0.256,1,-1.252296433,,,
Pdzd2,0.062485685,-0.324603972,0.368,0.641,1,-1.252320623,,,
Gm10732,0.43091545,-0.324754084,0.211,0.282,1,-1.252450933,,,
1700012D14Rik,0.089808019,-0.324783186,0.158,0.308,1,-1.252476197,,,
Hunk,0.089353601,-0.325010083,0.026,0.128,1,-1.252673194,,,
Usp10,0.245058531,-0.325507222,0.211,0.333,1,-1.253104927,,,
Grem2,0.189543399,-0.325539817,0.026,0.103,1,-1.253133239,,,
Afg3l2,0.208684413,-0.325591857,0.158,0.256,1,-1.253178442,,,
Cyp4a14,0.024187609,-0.325685769,0,0.128,1,-1.25326002,,,
Leo1,0.024187609,-0.32577472,0,0.128,1,-1.253337294,,,
Usp42,0.099514227,-0.326169508,0.105,0.231,1,-1.253680312,,,
Grasp,0.045477816,-0.326450909,0,0.103,1,-1.253924868,,,
Usp8,0.216096316,-0.326476249,0.368,0.487,1,-1.253946893,,,
Wdr1,0.047510356,-0.326557388,0.026,0.154,1,-1.254017419,,,
Atp2b4,0.163063932,-0.326978339,0.053,0.154,1,-1.254383371,,,
St8sia1,0.577640453,-0.327839992,0.132,0.179,1,-1.255132778,,,
Camta2,0.176836836,-0.327848782,0.105,0.231,1,-1.255140425,,,
Fhit,0.041439187,-0.32786953,0.447,0.744,1,-1.255158476,,,
Kif1c,0.062295681,-0.327955572,0.079,0.231,1,-1.255233335,,,
Cog5,0.437778614,-0.328037976,0.632,0.667,1,-1.255305035,,,
C1galt1,0.097016617,-0.328073641,0.132,0.282,1,-1.255336067,,,
Tshz1,0.112143852,-0.328469598,0.316,0.513,1,-1.255680649,,,
Zfyve27,0.023525137,-0.328508237,0.079,0.282,1,-1.25571428,,,
Zbtb7a,0.091367438,-0.328582215,0.132,0.282,1,-1.255778672,,,
Ash1l,0.20952774,-0.32859301,0.737,0.821,1,-1.255788068,,,
Sav1,0.369019825,-0.328794791,0.184,0.256,1,-1.255963721,,,
Trim34a,0.084401129,-0.328836207,0.053,0.179,1,-1.255999776,,,
Selenot,0.245762924,-0.32895026,0.184,0.282,1,-1.256099074,,,
Pwwp3a,0.193847617,-0.3294934,0.105,0.205,1,-1.256572054,,,
Tle4,0.076642795,-0.329560398,0.395,0.615,1,-1.25663041,,,
Xndc1,0.119439624,-0.329722968,0.079,0.205,1,-1.256772021,,,
Gimap4,0.047510356,-0.329889905,0.026,0.154,1,-1.256917453,,,
Folh1,0.064391393,-0.3301322,0.105,0.282,1,-1.257128565,,,
Csnk1g2,0.178861347,-0.330397913,0.211,0.333,1,-1.257360122,,,
2210408F21Rik,0.176274866,-0.330984681,0.579,0.692,1,-1.257871616,,,
Hectd4,0.463445465,-0.330995863,0.474,0.538,1,-1.257881365,,,
Tut7,0.413579026,-0.331390675,0.632,0.667,1,-1.258225648,,,
Dusp11,0.166081387,-0.331535573,0.421,0.59,1,-1.258352024,,,
Kdm5d,0.205155136,-0.331971,0.105,0.205,1,-1.258731871,,,
Zfp618,0.252986521,-0.332211938,0.211,0.308,1,-1.258942104,,,
Gmeb1,0.185938339,-0.332289769,0.211,0.359,1,-1.259010023,,,
Cfh,0.161252897,-0.332306972,0.132,0.282,1,-1.259025036,,,
Fbxo32,0.045477816,-0.332390197,0,0.103,1,-1.259097668,,,
Cand1,0.158354086,-0.332405962,0.158,0.282,1,-1.259111427,,,
Tmem131,0.09022846,-0.332628909,0.316,0.487,1,-1.259306019,,,
Atr,0.106495014,-0.332960274,0.289,0.436,1,-1.259595296,,,
0610040F04Rik,0.667899491,-0.333047075,0.079,0.103,1,-1.259671082,,,
Plcg1,0.114834511,-0.333408443,0.132,0.256,1,-1.259986646,,,
Rab6b,0.522998754,-0.333420043,0.211,0.256,1,-1.259996777,,,
Zfp62,0.099944145,-0.333466107,0.132,0.282,1,-1.260037008,,,
Gm15638,0.012848345,-0.334096688,0,0.154,1,-1.260587872,,,
Rc3h2,0.093436619,-0.334164781,0.316,0.538,1,-1.260647372,,,
Sntb2,0.248925206,-0.334734438,0.289,0.436,1,-1.261145244,,,
Copb1,0.079534293,-0.334756215,0.184,0.359,1,-1.261164281,,,
Epc1,0.421664709,-0.335178435,0.579,0.641,1,-1.261533428,,,
Mcur1,0.431898829,-0.335182976,0.263,0.308,1,-1.261537398,,,
Klhl18,0.19349992,-0.335235913,0.158,0.256,1,-1.261583689,,,
Smurf1,0.349714197,-0.335380944,0.237,0.308,1,-1.261710519,,,
Cdcp1,0.43528439,-0.33558079,0.158,0.205,1,-1.261885308,,,
Tle5,0.097929181,-0.3357347,0.026,0.128,1,-1.262019936,,,
Csnk1d,0.083337995,-0.335752768,0.184,0.385,1,-1.262035741,,,
Cpne1,0.173575983,-0.335851121,0.263,0.41,1,-1.26212178,,,
Pik3r6,0.045477816,-0.336138263,0,0.103,1,-1.262373008,,,
Sfxn5,0.658389786,-0.336140918,0.211,0.231,1,-1.262375331,,,
Tanc2,0.465368065,-0.336154718,0.526,0.59,1,-1.262387406,,,
Cdyl2,0.034574619,-0.336271021,0.079,0.282,1,-1.262489178,,,
Rasa3,0.045477816,-0.336368582,0,0.103,1,-1.262574555,,,
Galm,0.072058701,-0.33638062,0.053,0.179,1,-1.262585091,,,
Skil,0.380507347,-0.336411673,0.316,0.359,1,-1.262612267,,,
Gm16552,0.295516021,-0.336427872,0.132,0.205,1,-1.262626444,,,
Chmp1a,0.025002478,-0.337054844,0.026,0.179,1,-1.263175281,,,
Ppp6r3,0.060881845,-0.337150357,0.632,0.769,1,-1.263258911,,,
Zbtb21,0.024187609,-0.337248441,0,0.128,1,-1.263344799,,,
Rreb1,0.055169352,-0.337484091,0.658,0.872,1,-1.26355117,,,
Ndufab1,0.003559898,-0.33760686,0,0.205,1,-1.263658699,,,
Vegfc,0.166514388,-0.337672052,0.026,0.103,1,-1.263715803,,,
Mpped1,0.024187609,-0.337965632,0,0.128,1,-1.263972988,,,
Rpl13,0.045477816,-0.338065814,0,0.103,1,-1.264060762,,,
Bik,0.045477816,-0.338093032,0,0.103,1,-1.26408461,,,
Neat1,0.072695698,-0.338471458,0.711,0.897,1,-1.264416229,,,
Sclt1,0.569058023,-0.338479254,0.474,0.462,1,-1.264423062,,,
Idh3b,0.176459253,-0.33860703,0.079,0.179,1,-1.264535054,,,
Trp53inp2,0.43528439,-0.338758374,0.158,0.205,1,-1.264667715,,,
Rapgef1,0.11521595,-0.339007188,0.342,0.538,1,-1.264885845,,,
Sel1l3,0.435869695,-0.339021499,0.079,0.128,1,-1.264898391,,,
Ncl,0.19915765,-0.339071347,0.237,0.359,1,-1.264942097,,,
Malt1,0.373361586,-0.339258213,0.474,0.513,1,-1.265105951,,,
Nr1d1,0.102457074,-0.339291609,0.026,0.128,1,-1.265135236,,,
Dmtf1,0.198957583,-0.339476791,0.237,0.385,1,-1.265297636,,,
Fat4,0.024187609,-0.339507247,0,0.128,1,-1.265324348,,,
Itsn2,0.389068927,-0.339635643,0.553,0.667,1,-1.265436964,,,
Ralb,0.013690322,-0.340123142,0.026,0.205,1,-1.265864638,,,
Cped1,0.323441635,-0.340141208,0.316,0.41,1,-1.265880489,,,
Taf11,0.458870252,-0.340527508,0.079,0.128,1,-1.266219491,,,
Gpi1,0.014475974,-0.340715362,0.053,0.256,1,-1.266384376,,,
Il7r,0.045477816,-0.340879833,0,0.103,1,-1.266528756,,,
Ppat,0.628437767,-0.341091366,0.105,0.128,1,-1.266714473,,,
Apbb1ip,0.024187609,-0.341220147,0,0.128,1,-1.26682755,,,
Mylip,0.176053015,-0.341845729,0.158,0.308,1,-1.267376991,,,
Nrf1,0.135864605,-0.342065907,0.5,0.641,1,-1.267570428,,,
Btbd11,0.012848345,-0.34221834,0,0.154,1,-1.267704364,,,
Kcnj16,0.062330815,-0.342383593,0.289,0.564,1,-1.267849581,,,
Mta3,0.32993001,-0.342521139,0.263,0.359,1,-1.267970463,,,
Dnajc19,0.299543853,-0.342940587,0.342,0.436,1,-1.268339166,,,
4930556N13Rik,0.047743815,-0.343042301,0.053,0.205,1,-1.268428591,,,
Gatad2a,0.336950036,-0.343096184,0.395,0.462,1,-1.268475965,,,
Mbtps1,0.067159332,-0.343277375,0.211,0.41,1,-1.268635286,,,
Zzz3,0.180668642,-0.343294687,0.474,0.59,1,-1.268650509,,,
Pank1,0.122204852,-0.343318961,0.184,0.359,1,-1.268671855,,,
Map3k3,0.021399971,-0.343696594,0.263,0.513,1,-1.26900398,,,
Dhx40,0.160817566,-0.343760975,0.263,0.385,1,-1.269060611,,,
Tbl1xr1,0.01858128,-0.343848351,0.342,0.641,1,-1.269137474,,,
Timm21,0.045477816,-0.343993015,0,0.103,1,-1.26926474,,,
Tcf12,0.114580485,-0.344411996,0.763,0.897,1,-1.269633409,,,
Arhgap12,0.360731932,-0.344757805,0.5,0.564,1,-1.269937771,,,
Nckap5,0.344712188,-0.344760269,0.211,0.308,1,-1.269939941,,,
Lmo2,0.045477816,-0.344838128,0,0.103,1,-1.270008478,,,
Gstcd,0.340885479,-0.344966249,0.132,0.205,1,-1.270121269,,,
Zfp532,0.074653772,-0.34535681,0.132,0.308,1,-1.270465158,,,
Ddx46,0.333111847,-0.345469565,0.342,0.436,1,-1.270564456,,,
4931406C07Rik,0.062294057,-0.34586894,0.105,0.282,1,-1.270916229,,,
Srprb,0.012848345,-0.346040159,0,0.154,1,-1.27106707,,,
Zfand3,0.281718646,-0.346138246,0.789,0.923,1,-1.271153492,,,
Nek4,0.078031412,-0.346267566,0.053,0.179,1,-1.27126744,,,
Dram2,0.232128339,-0.346326967,0.237,0.333,1,-1.271319784,,,
Fkbp5,0.476897441,-0.346511707,0.737,0.846,1,-1.271482589,,,
Ttll5,0.684381204,-0.346565872,0.342,0.359,1,-1.271530327,,,
Dpysl3,0.045477816,-0.346608162,0,0.103,1,-1.2715676,,,
Arhgef15,0.024187609,-0.346802863,0,0.128,1,-1.271739218,,,
B3galt1,0.097929181,-0.346893268,0.026,0.128,1,-1.271818913,,,
Polk,0.17818342,-0.346991507,0.184,0.308,1,-1.271905519,,,
Pmpcb,0.047510356,-0.347238292,0.026,0.154,1,-1.272123108,,,
Phf14,0.148106032,-0.347503828,0.605,0.744,1,-1.272357271,,,
Elac1,0.089353601,-0.347545659,0.026,0.128,1,-1.272394164,,,
Pigl,0.025002478,-0.347963503,0.026,0.179,1,-1.272762737,,,
Ddx3y,0.141651926,-0.348005916,0.263,0.41,1,-1.272800154,,,
Madd,0.638431564,-0.348384587,0.079,0.103,1,-1.273134276,,,
Clmn,0.245372209,-0.348393604,0.5,0.615,1,-1.273142233,,,
Tfdp2,0.246171992,-0.348448603,0.289,0.41,1,-1.27319077,,,
Slc7a8,0.187887532,-0.348500427,0.079,0.179,1,-1.273236506,,,
Atp10a,0.024187609,-0.348781126,0,0.128,1,-1.273484258,,,
Atg16l1,0.101210864,-0.349034794,0.263,0.41,1,-1.273708193,,,
Zmym4,0.141523925,-0.34972601,0.474,0.667,1,-1.274318592,,,
Cc2d2a,0.094158064,-0.350336419,0.132,0.282,1,-1.274857874,,,
Pxmp4,0.46250182,-0.350685165,0.158,0.205,1,-1.275166086,,,
Snx10,0.012848345,-0.350715094,0,0.154,1,-1.27519254,,,
Pdgfc,0.079910705,-0.350833774,0.079,0.231,1,-1.275297444,,,
Zfp934,0.230248262,-0.351199764,0.158,0.256,1,-1.27562101,,,
Ophn1,0.717876486,-0.351382435,0.316,0.333,1,-1.275782536,,,
Abcg1,0.09473801,-0.351845488,0.053,0.179,1,-1.276192082,,,
Usp2,0.234671165,-0.351852185,0.211,0.333,1,-1.276198006,,,
Nadk,0.572085523,-0.352140963,0.263,0.282,1,-1.276453483,,,
Clpp,0.303143813,-0.352156414,0.105,0.179,1,-1.276467153,,,
Rap1b,0.204356903,-0.352341685,0.316,0.462,1,-1.276631088,,,
Nsdhl,0.141075635,-0.352442151,0.053,0.154,1,-1.276719992,,,
Map4k4,0.171995856,-0.352490486,0.289,0.436,1,-1.276762768,,,
Dtd1,0.192114958,-0.352589452,0.263,0.385,1,-1.276850354,,,
Fam110b,0.240101891,-0.352620185,0.053,0.128,1,-1.276877554,,,
Gm42937,0.10797542,-0.352648586,0.079,0.205,1,-1.276902691,,,
Pdcd4,0.033392055,-0.352785254,0.184,0.41,1,-1.27702366,,,
Cbs,0.045477816,-0.352878742,0,0.103,1,-1.277106414,,,
Dock6,0.12346613,-0.352976198,0.079,0.205,1,-1.277192687,,,
Calm1,0.049739224,-0.353029656,0.053,0.205,1,-1.277240014,,,
Prkag2,0.185332121,-0.353331855,0.289,0.385,1,-1.277507583,,,
Scyl2,0.021127611,-0.353335284,0.237,0.513,1,-1.27751062,,,
Acox2,0.437655086,-0.353416174,0.105,0.154,1,-1.27758225,,,
Rbbp5,0.099514227,-0.353558198,0.105,0.231,1,-1.277708026,,,
Napa,0.295349473,-0.354089672,0.105,0.179,1,-1.278178807,,,
Kdm6b,0.021793864,-0.35430895,0.158,0.41,1,-1.278373095,,,
Rsbn1,0.115231382,-0.354589559,0.368,0.538,1,-1.278621766,,,
Supt3,0.428424469,-0.354677117,0.474,0.513,1,-1.278699369,,,
Pik3c3,0.15128462,-0.35476754,0.237,0.359,1,-1.278779517,,,
Brd3,0.438834763,-0.354843665,0.211,0.282,1,-1.278846994,,,
Spata13,0.336025477,-0.354960227,0.711,0.872,1,-1.278950322,,,
Aspg,0.166514388,-0.355065849,0.026,0.103,1,-1.279043959,,,
Syn3,0.152947335,-0.355191424,0.342,0.487,1,-1.279155295,,,
Ccdc59,0.035300253,-0.355216783,0.105,0.308,1,-1.279177779,,,
Cpt1a,0.07137368,-0.355392016,0.395,0.615,1,-1.279333161,,,
Exosc1,0.027602778,-0.355804733,0.026,0.179,1,-1.279699197,,,
Ube2j1,0.193847617,-0.355911155,0.105,0.205,1,-1.279793598,,,
Anp32e,0.458307734,-0.35597624,0.211,0.128,1,-1.279851336,,,
Ptdss2,0.012643696,-0.356076993,0.053,0.256,1,-1.279940719,,,
Bnip3,0.444252622,-0.35616618,0.158,0.205,1,-1.280019847,,,
Eif4a2,0.483079719,-0.356230484,0.237,0.308,1,-1.280076901,,,
Erap1,0.153536218,-0.356370547,0.184,0.308,1,-1.280201183,,,
Igf1r,0.266234582,-0.356601267,0.816,0.923,1,-1.280405933,,,
Clic1,0.041174612,-0.356626524,0.158,0.359,1,-1.280428349,,,
Uqcrh,0.045477816,-0.356716217,0,0.103,1,-1.280507956,,,
Dnmbp,0.08832903,-0.357093952,0.105,0.256,1,-1.280843271,,,
F8,0.104353757,-0.357533816,0.079,0.205,1,-1.281233847,,,
Ccdc12,0.49094637,-0.357541499,0.289,0.333,1,-1.28124067,,,
Nceh1,0.100084745,-0.358098171,0.211,0.41,1,-1.281735139,,,
Tmem106a,0.141075635,-0.358372631,0.053,0.154,1,-1.281979001,,,
Brpf3,0.152871132,-0.358474728,0.132,0.256,1,-1.282069728,,,
Slc16a14,0.951322402,-0.358722128,0.132,0.128,1,-1.282289602,,,
Fbxo45,0.031939373,-0.358988759,0.026,0.179,1,-1.28252661,,,
