rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Pdk4,2.81E-18,1.091499805,0.358,0.112,9.08E-14,2.130954524,,59,126
Hmgcs2,2.66E-24,0.970492936,0.344,0.066,8.57E-20,1.959510001,,,
Il34,5.93E-15,0.911111393,0.893,0.793,1.91E-10,1.880493595,,,
1600010M07Rik,7.47E-16,0.795603706,0.633,0.39,2.41E-11,1.735803581,,,
Pakap.1,4.29E-09,0.767077856,0.934,0.913,0.000138345,1.701819296,,,
Slc2a2,3.80E-07,0.766261628,0.471,0.344,0.012260514,1.700856737,,,
Tmcc3,6.17E-09,0.764938371,0.721,0.615,0.000198951,1.699297406,,,
Vcl,5.05E-10,0.754540318,0.682,0.548,1.63E-05,1.687093953,,,
Icam1,5.83E-10,0.752696485,0.457,0.309,1.88E-05,1.684939144,,,
Itgav,8.72E-10,0.727535828,0.888,0.821,2.81E-05,1.655808497,,,
Bcl2l1,5.21E-15,0.713823622,0.851,0.727,1.68E-10,1.640145293,,,
Chka,2.63E-08,0.700456372,0.839,0.75,0.000847587,1.625018759,,,
Ppara,9.88E-07,0.696487018,0.751,0.758,0.031890304,1.620553914,,,
Sqstm1,6.74E-13,0.687098524,0.644,0.426,2.18E-08,1.610042224,,,
Plin2,2.83E-07,0.684444647,0.31,0.181,0.009138673,1.607083229,,,
Wee1,1.13E-15,0.675140427,0.417,0.173,3.63E-11,1.596752188,,,
Mctp1,1.32E-13,0.648527804,0.201,0.036,4.25E-09,1.567567757,,,
Ifrd1,2.32E-08,0.61952288,0.676,0.538,0.000747542,1.536366999,,,
Polr3e,1.10E-10,0.605015066,0.336,0.148,3.55E-06,1.520994637,,,
Gldc,1.29E-07,0.596567269,0.524,0.367,0.004162755,1.512114376,,,
Gm43305,1.54E-13,0.589619132,0.535,0.301,4.98E-09,1.504849418,,,
Sh3rf1,9.50E-11,0.584156341,0.948,0.952,3.07E-06,1.499162053,,,
Gm13684,9.10E-08,0.584036859,0.654,0.487,0.002934547,1.4990379,,,
Gm4876,8.90E-10,0.573864625,0.289,0.125,2.87E-05,1.488505575,,,
Slc25a42,7.71E-11,0.567203438,0.303,0.135,2.49E-06,1.481648714,,,
B4galt5,1.33E-06,0.54708629,0.514,0.378,0.042794951,1.461131769,,,
Nfe2l2,5.99E-11,0.545787244,0.689,0.508,1.93E-06,1.459816714,,,
Klf10,1.18E-13,0.542845411,0.379,0.151,3.79E-09,1.456843001,,,
Relb,6.75E-09,0.540442227,0.479,0.309,0.00021776,1.454418269,,,
Shb,1.49E-06,0.514199644,0.815,0.727,0.048159212,1.428201605,,,
Stat3,3.03E-08,0.486612896,0.768,0.648,0.000976788,1.401151442,,,
Bhlhe40,1.52E-08,0.480383603,0.524,0.349,0.000490868,1.395114568,,,
Txnip,2.40E-07,0.476406605,0.256,0.128,0.007756075,1.391274029,,,
Cystm1,1.55E-07,0.470053417,0.635,0.513,0.004995972,1.385160753,,,
Elmsan1,1.52E-07,0.467936411,0.479,0.306,0.004910764,1.383129664,,,
B2m,1.03E-14,0.460596251,0.389,0.153,3.32E-10,1.376110433,,,
Sema4b,4.79E-08,0.456547702,0.408,0.242,0.001545092,1.37225415,,,
Nat8f3,3.88E-07,0.456111952,0.213,0.092,0.012512275,1.371839738,,,
Rhbdf2,7.01E-10,0.454178339,0.436,0.23,2.26E-05,1.370002322,,,
S100a10,1.29E-08,0.431571039,0.4,0.232,0.000415994,1.348701461,,,
Pvr,7.77E-07,0.423188273,0.315,0.176,0.025064893,1.340887567,,,
Rhod,8.31E-08,0.410959155,0.24,0.107,0.00268124,1.329569465,,,
Per2,1.94E-08,0.401771284,0.355,0.199,0.000626046,1.321128946,,,
Atp6v0d1,7.03E-08,0.401498264,0.464,0.298,0.002268614,1.320878955,,,
Myo10,8.62E-07,0.396021369,0.87,0.793,0.027808544,1.315874016,,,
Efhd2,2.29E-07,0.393474017,0.367,0.214,0.007393439,1.31355264,,,
Eno1,1.33E-13,0.38680565,0.268,0.077,4.29E-09,1.3074952,,,
Tmem106a,1.01E-06,0.384252118,0.372,0.232,0.032541791,1.305183015,,,
Myof,1.37E-06,0.383223098,0.671,0.531,0.044164012,1.304252409,,,
Igfbp4,2.98E-07,0.377563849,0.358,0.202,0.009619966,1.299146249,,,
Farsa,3.54E-09,0.35713688,0.263,0.112,0.000114346,1.280881383,,,
Cd74,1.45E-10,0.343170604,0.171,0.036,4.66E-06,1.2685414,,,
Mettl1,2.52E-07,0.327642107,0.344,0.191,0.008142014,1.254960632,,,
Sf3b6,1.11E-06,0.321956871,0.279,0.151,0.035685682,1.250024933,,,
Malat1,1.16E-12,0.305566326,0.998,1,3.74E-08,1.235903693,,,
Gstt1,7.55E-10,0.291626473,0.199,0.056,2.44E-05,1.224019442,,,
Nat8f6,5.77E-09,0.275471534,0.156,0.036,0.000186048,1.210389631,,,
Acot6,1.48E-07,0.257531382,0.109,0.02,0.004775758,1.195431432,,,
Map2k2,6.45E-07,0.255437322,0.313,0.173,0.020807192,1.193697532,,,
Esr1,2.00E-08,-0.254799141,0.125,0.27,0.000644278,-1.193169613,,,
Il7r,2.81E-13,-0.255520013,0.005,0.105,9.07E-09,-1.193765953,,,
Atpif1,3.98E-14,-0.255882796,0.017,0.143,1.28E-09,-1.194066178,,,
Cltrn,2.72E-08,-0.256602068,0.087,0.214,0.000878121,-1.194661642,,,
Pigr,2.31E-16,-0.260797054,0.021,0.166,7.45E-12,-1.198140465,,,
Pttg1ip,8.47E-08,-0.26498709,0.135,0.268,0.002731362,-1.201625297,,,
Slit2,2.11E-09,-0.268026385,0.066,0.194,6.81E-05,-1.204159404,,,
Grina,5.65E-13,-0.271256097,0.048,0.196,1.82E-08,-1.206858133,,,
Tomm20,5.94E-10,-0.275042773,0.073,0.207,1.92E-05,-1.210029964,,,
Ghitm,3.68E-20,-0.281815558,0.014,0.179,1.19E-15,-1.215723848,,,
Tmem19,9.56E-07,-0.281979287,0.17,0.301,0.030840977,-1.215861827,,,
Cyp2j11,6.97E-10,-0.298990463,0.258,0.457,2.25E-05,-1.230283212,,,
Pdcd4,1.29E-06,-0.305818922,0.187,0.321,0.041603399,-1.236120102,,,
Sorl1,3.93E-07,-0.30754891,0.168,0.298,0.012685096,-1.237603266,,,
Cryz,4.17E-26,-0.310412773,0.003,0.191,1.35E-21,-1.240062447,,,
Itgb6,3.07E-07,-0.315869737,0.67,0.842,0.009906324,-1.244761839,,,
Cyp2j5,1.36E-06,-0.321697394,0.647,0.811,0.043774903,-1.249800129,,,
Myo6,1.64E-07,-0.32543262,0.882,0.952,0.005293618,-1.25304013,,,
Ddx17,9.96E-07,-0.327080098,0.694,0.824,0.032128237,-1.25447185,,,
Tsc22d1,5.74E-07,-0.330039541,0.215,0.362,0.018516247,-1.257047827,,,
Ndufab1,9.61E-14,-0.336360184,0.047,0.196,3.10E-09,-1.262567206,,,
Snhg18,1.69E-22,-0.336436919,0.007,0.173,5.44E-18,-1.262634362,,,
Psap,4.91E-08,-0.341354493,0.062,0.171,0.001584399,-1.266945524,,,
Crot,5.62E-09,-0.342976021,0.187,0.347,0.000181346,-1.268370318,,,
Plxdc2,3.82E-07,-0.347371659,0.822,0.913,0.012318682,-1.272240712,,,
Ankrd44,9.20E-07,-0.358301049,0.578,0.73,0.029686179,-1.281915395,,,
Map3k7cl,2.53E-07,-0.363713272,0.279,0.436,0.00814829,-1.286733491,,,
Inpp4b,4.26E-07,-0.365019771,0.128,0.26,0.01373163,-1.287899279,,,
Glcci1,5.12E-08,-0.369235978,0.164,0.316,0.001650483,-1.291668608,,,
Pank1,1.89E-12,-0.373266377,0.301,0.538,6.09E-08,-1.295282136,,,
Slc5a8,8.37E-08,-0.37607398,0.114,0.245,0.002699334,-1.297805315,,,
Pcdh17,4.00E-09,-0.38073645,0.161,0.321,0.000128961,-1.302006319,,,
Spink1,7.89E-16,-0.382154996,0.009,0.133,2.54E-11,-1.30328716,,,
Echdc2,1.16E-06,-0.383441761,0.415,0.556,0.03734912,-1.304450104,,,
Setbp1,1.05E-08,-0.384212295,0.713,0.839,0.00033836,-1.305146988,,,
Gm19950,1.96E-08,-0.38754321,0.263,0.444,0.000632267,-1.308163811,,,
Arhgef38,6.20E-07,-0.389801,0.092,0.199,0.020009895,-1.310212666,,,
Mylk,6.15E-07,-0.392687191,0.531,0.663,0.01983325,-1.312836442,,,
Slc5a3,1.07E-09,-0.393466722,0.088,0.227,3.47E-05,-1.313545998,,,
B3gat2,1.23E-06,-0.398476451,0.41,0.543,0.039842024,-1.318115188,,,
Lrp2,1.11E-06,-0.398905584,0.6,0.758,0.035821313,-1.318507323,,,
Mecom,4.85E-09,-0.399724327,0.026,0.12,0.000156524,-1.3192558,,,
Arhgap42,1.34E-10,-0.402524425,0.798,0.916,4.32E-06,-1.321818804,,,
Mpv17l,1.63E-08,-0.402562823,0.261,0.426,0.00052464,-1.321853986,,,
Shank2,1.02E-07,-0.404559378,0.543,0.668,0.003299994,-1.323684575,,,
Agrn,1.32E-06,-0.408392142,0.491,0.607,0.042469924,-1.327205842,,,
Akr1c21,1.16E-11,-0.410913746,0.081,0.237,3.76E-07,-1.329527618,,,
Lrba,2.32E-07,-0.413266622,0.825,0.883,0.007494674,-1.331697699,,,
Pde3b,1.12E-07,-0.414016283,0.197,0.337,0.003616887,-1.332389863,,,
Sim1,1.06E-08,-0.417791491,0.078,0.202,0.000341946,-1.335880993,,,
Depdc1b,2.46E-08,-0.425273497,0.116,0.247,0.0007948,-1.342827043,,,
Gpt2,7.26E-07,-0.427649576,0.168,0.291,0.023425701,-1.345040465,,,
Tinag,1.36E-06,-0.431794026,0.621,0.735,0.04390312,-1.348909937,,,
Wwp1,1.00E-07,-0.432165621,0.78,0.847,0.003228859,-1.349257419,,,
Ptprg,2.16E-10,-0.437214129,0.875,0.944,6.97E-06,-1.353987227,,,
Snx29,4.76E-08,-0.437566512,0.83,0.936,0.001536728,-1.354317983,,,
Fndc3b,2.01E-07,-0.440729971,0.583,0.709,0.006490313,-1.357290912,,,
Pkhd1,1.56E-15,-0.443342887,0.978,0.995,5.03E-11,-1.359751377,,,
Phf20l1,6.44E-09,-0.443655264,0.635,0.755,0.000207716,-1.360045827,,,
Plcl1,3.49E-08,-0.443722523,0.732,0.837,0.001125803,-1.360109234,,,
Amotl2,5.63E-09,-0.44409148,0.118,0.253,0.000181746,-1.360457115,,,
Cd36,4.48E-11,-0.449050373,0.168,0.349,1.45E-06,-1.365141382,,,
Serpina10,5.24E-09,-0.452671945,0.125,0.268,0.000169103,-1.368572578,,,
Ror1,6.48E-09,-0.454221856,0.67,0.788,0.000209174,-1.370043648,,,
Diaph2,3.58E-11,-0.454693724,0.768,0.888,1.16E-06,-1.370491826,,,
Trps1,3.24E-10,-0.455585388,0.877,0.954,1.04E-05,-1.371339127,,,
Pbx3,8.76E-07,-0.456232721,0.24,0.38,0.028257474,-1.371954581,,,
Gphn,2.46E-14,-0.459398207,0.941,0.969,7.92E-10,-1.374968156,,,
Macf1,1.36E-10,-0.465589755,0.858,0.908,4.38E-06,-1.380881725,,,
Ppp4r4,5.04E-10,-0.478837358,0.073,0.209,1.63E-05,-1.39362012,,,
Nfyc,6.24E-08,-0.479807299,0.562,0.694,0.002013882,-1.394557382,,,
Stk32a,6.06E-09,-0.483654244,0.19,0.355,0.000195519,-1.398280931,,,
Cox7c,2.26E-13,-0.484130403,0.142,0.339,7.30E-09,-1.398742507,,,
Npnt,4.67E-11,-0.486721491,0.199,0.38,1.51E-06,-1.401256914,,,
Slc47a1,2.32E-09,-0.48869911,0.6,0.791,7.49E-05,-1.403179047,,,
Tmem176b,3.14E-12,-0.490351109,0.277,0.485,1.01E-07,-1.404786718,,,
Acss2,9.50E-08,-0.491469765,0.41,0.569,0.003066257,-1.405876402,,,
Tox,2.01E-09,-0.496195193,0.221,0.398,6.48E-05,-1.410488783,,,
Gm13936,1.51E-10,-0.501332208,0.078,0.222,4.87E-06,-1.415520073,,,
Slc15a2,1.65E-16,-0.503810081,0.107,0.316,5.31E-12,-1.417953362,,,
Ivns1abp,4.37E-08,-0.506473373,0.555,0.696,0.00141139,-1.420573397,,,
Gm19951,1.07E-08,-0.508115447,0.405,0.571,0.000343644,-1.422191212,,,
Gclc,1.74E-12,-0.515362736,0.313,0.52,5.61E-08,-1.429353476,,,
Cdk8,2.06E-12,-0.519397611,0.799,0.875,6.65E-08,-1.433356633,,,
Wdr17,3.50E-07,-0.521838101,0.526,0.645,0.011301276,-1.435783378,,,
Tasor,1.64E-09,-0.531394136,0.76,0.857,5.28E-05,-1.445325198,,,
Wwc1,2.06E-09,-0.535472974,0.874,0.936,6.63E-05,-1.449417255,,,
Lrrk2,4.45E-11,-0.537755286,0.69,0.839,1.44E-06,-1.451712015,,,
