rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Akap12,3.07E-17,1.547390231,0.544,0.364,9.90E-13,2.922879252,,167,449
Gm43305,1.59E-48,1.238783041,0.685,0.344,5.12E-44,2.359993754,,,
Gm13415,3.05E-23,1.236590341,0.507,0.28,9.85E-19,2.356409608,,,
Tfcp2l1,6.05E-08,1.049423041,0.265,0.158,0.001953194,2.069701972,,,
Slc6a6,2.58E-14,1.039376347,0.422,0.228,8.32E-10,2.055338972,,,
4930556N13Rik,9.26E-19,0.955544725,0.266,0.083,2.99E-14,1.93931173,,,
Bri3,1.37E-20,0.946382736,0.575,0.369,4.43E-16,1.927034948,,,
Gm20275,1.80E-20,0.931771192,0.658,0.466,5.81E-16,1.907616533,,,
Dapk1,2.18E-17,0.872842182,0.404,0.205,7.03E-13,1.831267037,,,
Aff1,4.32E-09,0.872128684,0.878,0.886,0.0001395,1.830361592,,,
Gm42836,1.25E-11,0.866450345,0.353,0.207,4.03E-07,1.823171585,,,
Slc1a3,1.28E-11,0.852989838,0.205,0.081,4.14E-07,1.806240297,,,
Gm26632,2.93E-18,0.837128338,0.482,0.265,9.46E-14,1.786490619,,,
Agrp,2.40E-17,0.836118891,0.395,0.201,7.75E-13,1.785241056,,,
Cyfip2,2.38E-18,0.834362104,0.43,0.211,7.67E-14,1.783068471,,,
Aqp1,3.03E-16,0.82875871,0.234,0.078,9.76E-12,1.776156506,,,
Tbc1d4,4.79E-15,0.819307253,0.905,0.853,1.55E-10,1.764558491,,,
Svil,3.92E-10,0.809607545,0.692,0.631,1.26E-05,1.752734583,,,
Arg2,6.59E-19,0.805593377,0.339,0.136,2.13E-14,1.747864537,,,
Satb2,1.64E-09,0.78886242,0.319,0.197,5.28E-05,1.727711607,,,
Sema4b,9.33E-12,0.787017277,0.547,0.421,3.01E-07,1.725503353,,,
3110021N24Rik,4.39E-15,0.763626448,0.265,0.104,1.42E-10,1.697752843,,,
Ldlr,4.16E-12,0.755059303,0.273,0.131,1.34E-07,1.687700965,,,
Chst8,2.92E-07,0.746148458,0.392,0.268,0.009423289,1.677308961,,,
Gm13684,4.87E-13,0.736162584,0.215,0.081,1.57E-08,1.665739251,,,
Egfros,2.28E-12,0.731999464,0.27,0.123,7.36E-08,1.660939431,,,
Tspan5,1.37E-10,0.730608857,0.589,0.454,4.41E-06,1.659339231,,,
Gm35188,4.32E-09,0.724352491,0.535,0.429,0.000139488,1.65215895,,,
Cacna1d,2.43E-08,0.724190352,0.544,0.444,0.000782403,1.65197328,,,
Srebf2,1.04E-12,0.71752056,0.491,0.34,3.35E-08,1.644353591,,,
Kalrn,1.81E-08,0.716777524,0.401,0.285,0.000585173,1.643506912,,,
Hs3st4,1.53E-09,0.712335965,0.169,0.064,4.95E-05,1.638454904,,,
5330438D12Rik,5.58E-16,0.711846564,0.568,0.369,1.80E-11,1.637899189,,,
Fndc9,1.07E-16,0.704042342,0.201,0.053,3.44E-12,1.629062937,,,
Rapgef3,8.53E-19,0.701703889,0.514,0.282,2.75E-14,1.626424541,,,
Cdh6,2.07E-07,0.697734718,0.474,0.357,0.006686544,1.62195604,,,
Fras1,1.13E-07,0.696630316,0.536,0.459,0.003639791,1.620714886,,,
Tspan18,4.10E-11,0.696114009,0.165,0.056,1.32E-06,1.620134974,,,
Gm47167,2.46E-15,0.69273637,0.371,0.187,7.94E-11,1.616346348,,,
Il34,7.23E-08,0.692517544,0.599,0.479,0.002331516,1.616101202,,,
AA986860,1.94E-07,0.687824805,0.337,0.224,0.006255258,1.610852955,,,
Hs6st2,1.37E-06,0.685693564,0.183,0.097,0.044053192,1.608475057,,,
Gm48678,1.21E-13,0.682942849,0.533,0.348,3.89E-09,1.605411179,,,
Baiap2l1,1.75E-13,0.679383406,0.666,0.535,5.64E-09,1.601455163,,,
Etnk1,5.05E-10,0.675195003,0.655,0.568,1.63E-05,1.596812593,,,
4930422I22Rik,4.48E-13,0.668911812,0.148,0.036,1.45E-08,1.589873315,,,
Shank2,7.17E-09,0.66652259,0.49,0.365,0.000231269,1.587242532,,,
Prickle2,3.80E-08,0.663670972,0.252,0.141,0.001227299,1.584108301,,,
Gm12353,1.95E-11,0.663509925,0.432,0.274,6.31E-07,1.583931479,,,
Cald1,9.54E-08,0.662384004,0.361,0.235,0.003076862,1.582695815,,,
Ate1,1.32E-17,0.658847284,0.316,0.131,4.25E-13,1.578820639,,,
Gm15283,3.55E-17,0.657361664,0.368,0.171,1.14E-12,1.57719568,,,
Ptpn1,2.45E-12,0.650398095,0.53,0.391,7.90E-08,1.569601249,,,
Plet1os,5.14E-07,0.643580406,0.167,0.081,0.016574266,1.562201343,,,
Gm31224,1.61E-11,0.639496362,0.48,0.314,5.19E-07,1.557785249,,,
9130019P16Rik,5.18E-09,0.639387488,0.284,0.165,0.000166986,1.557667694,,,
Gm16599,1.67E-13,0.629730941,0.49,0.307,5.38E-09,1.547276404,,,
Sema5a,9.10E-09,0.629592556,0.632,0.534,0.00029348,1.547127994,,,
Myo10,6.00E-11,0.627868526,0.653,0.531,1.94E-06,1.54528027,,,
Gm15687,3.95E-11,0.618921784,0.223,0.096,1.27E-06,1.535727008,,,
Akap1,2.52E-10,0.61245803,0.307,0.161,8.14E-06,1.52886183,,,
Dag1,5.25E-09,0.609823795,0.52,0.392,0.000169455,1.526072809,,,
Lama3,8.52E-07,0.608237372,0.287,0.184,0.027495217,1.524395624,,,
Pard3bos1,1.89E-09,0.605463671,0.324,0.19,6.09E-05,1.521467662,,,
Magi1,1.47E-09,0.604513561,0.711,0.601,4.73E-05,1.520466005,,,
1700110K17Rik,8.28E-14,0.604217922,0.207,0.07,2.67E-09,1.520154462,,,
Gm50368,1.15E-13,0.597543431,0.132,0.024,3.70E-09,1.513137856,,,
Ehf,5.67E-13,0.596674684,0.689,0.585,1.83E-08,1.512226964,,,
Plet1,3.35E-07,0.595042579,0.355,0.254,0.010811452,1.510517165,,,
Rora,4.87E-14,0.592384973,0.939,0.926,1.57E-09,1.507737185,,,
Cerk,6.12E-08,0.592358103,0.249,0.14,0.001975583,1.507709104,,,
Uncx,3.11E-07,0.583719484,0.112,0.04,0.010049955,1.498708167,,,
Clic4,1.43E-06,0.57961428,0.523,0.432,0.046201325,1.494449638,,,
Slc4a11,2.68E-12,0.573386362,0.324,0.165,8.64E-08,1.488012207,,,
Smad7,1.46E-08,0.564846912,0.366,0.241,0.000470359,1.479230536,,,
Rhbdl3,9.35E-10,0.5539238,0.135,0.041,3.02E-05,1.468073093,,,
Sgcd,8.80E-07,0.549610196,0.116,0.046,0.028397063,1.463690165,,,
Capn15,1.33E-13,0.543593061,0.377,0.205,4.28E-09,1.457598178,,,
Hoxb5os,2.90E-14,0.537749522,0.291,0.124,9.37E-10,1.451706215,,,
Casz1,3.35E-10,0.53494288,0.323,0.185,1.08E-05,1.448884788,,,
Creb5,3.34E-08,0.530716564,0.209,0.101,0.001077987,1.444646551,,,
Baiap2,6.37E-12,0.529137134,0.278,0.127,2.06E-07,1.44306585,,,
Tinagl1,1.84E-10,0.52717818,0.175,0.064,5.92E-06,1.441107722,,,
4930444A19Rik,4.15E-09,0.526754242,0.416,0.262,0.000133785,1.440684312,,,
Lama5,1.40E-08,0.519990692,0.587,0.449,0.000450106,1.433945997,,,
Insyn2a,6.14E-10,0.503976053,0.488,0.342,1.98E-05,1.418116496,,,
Elovl7,5.54E-07,0.503019573,0.661,0.583,0.017875203,1.417176623,,,
2610020C07Rik,9.96E-13,0.494199774,0.374,0.198,3.21E-08,1.408539258,,,
Hes1,1.88E-07,0.493173554,0.289,0.184,0.006054381,1.40753769,,,
Rbl2,2.47E-08,0.491106458,0.385,0.26,0.000797721,1.405522411,,,
Csrp2,1.67E-07,0.491047846,0.169,0.078,0.005396837,1.405465311,,,
Clec2d,1.18E-06,0.489485875,0.103,0.037,0.03805607,1.403944471,,,
Tmem189,6.09E-09,0.489103884,0.274,0.148,0.000196528,1.403572789,,,
Gprc5c,5.12E-08,0.487394771,0.512,0.405,0.00165038,1.401911007,,,
Lrrc4,5.04E-07,0.479905969,0.425,0.301,0.016253495,1.394652764,,,
4933423P22Rik,1.54E-13,0.478603985,0.199,0.064,4.96E-09,1.393394704,,,
Ppp1r13b,3.06E-09,0.477818628,0.268,0.143,9.89E-05,1.392636391,,,
Gm37240,6.98E-08,0.475975033,0.69,0.598,0.002250423,1.390857902,,,
Mical3,2.06E-08,0.475630022,0.839,0.773,0.000665285,1.390525327,,,
Gm19710,3.53E-11,0.475408912,0.271,0.131,1.14E-06,1.390312229,,,
Cers5,1.43E-08,0.467623994,0.334,0.204,0.000459916,1.382830179,,,
Gm15886,9.07E-09,0.466255614,0.247,0.13,0.00029277,1.381519201,,,
Gm11536,1.04E-08,0.46558109,0.3,0.171,0.000334574,1.380873431,,,
Tspan13,3.26E-08,0.458138217,0.136,0.051,0.001051815,1.373767841,,,
Wdfy2,3.08E-07,0.456053174,0.56,0.447,0.009921305,1.371783849,,,
Pou6f1,7.56E-09,0.455904181,0.331,0.203,0.000243905,1.371642185,,,
St3gal6,6.68E-07,0.454347993,0.671,0.583,0.021542059,1.370163438,,,
Malat1,3.15E-33,0.45191625,1,1,1.01E-28,1.367855896,,,
1600010M07Rik,3.87E-08,0.451248216,0.348,0.208,0.00124867,1.367222662,,,
Cdh4,1.86E-07,0.45060775,0.175,0.081,0.006003548,1.366615836,,,
Lysmd4,1.58E-09,0.449981677,0.369,0.224,5.10E-05,1.366022908,,,
Ankrd12,7.91E-12,0.445202311,0.825,0.74,2.55E-07,1.361505028,,,
Tpcn1,8.26E-09,0.444712507,0.342,0.205,0.000266419,1.361042868,,,
9130017K11Rik,1.27E-08,0.444612694,0.169,0.07,0.00041114,1.360948707,,,
Usp50,4.00E-07,0.443564377,0.31,0.197,0.01291761,1.359960149,,,
1700120E14Rik,2.02E-12,0.439774711,0.12,0.023,6.51E-08,1.356392499,,,
Gm19522,2.36E-09,0.437279753,0.255,0.126,7.61E-05,1.354048817,,,
Dusp10,1.40E-08,0.434408423,0.135,0.047,0.000450552,1.351356595,,,
Gm15563,3.74E-11,0.424143387,0.228,0.096,1.21E-06,1.341775575,,,
Gm44686,1.78E-09,0.413030083,0.255,0.127,5.74E-05,1.331479377,,,
Clmn,2.80E-07,0.411205084,0.432,0.294,0.00904081,1.32979613,,,
Gm49980,2.38E-23,0.410911467,0.186,0.023,7.67E-19,1.329525518,,,
Gm16552,1.12E-10,0.407185719,0.204,0.084,3.63E-06,1.326096459,,,
Rufy2,3.86E-08,0.401991682,0.43,0.291,0.001245709,1.321330788,,,
Gnb5,5.24E-07,0.401825357,0.111,0.04,0.016892355,1.321178463,,,
Ctsh,1.14E-06,0.401124262,0.315,0.204,0.036885284,1.320536576,,,
Lurap1,4.67E-07,0.389056873,0.266,0.155,0.015071776,1.309537045,,,
Cyp51,8.21E-07,0.384640668,0.132,0.057,0.026473274,1.305534577,,,
Tmem243,5.20E-07,0.384232521,0.374,0.251,0.016771506,1.305165286,,,
Gm26672,9.65E-08,0.383054227,0.154,0.066,0.003112732,1.304099751,,,
Sema4d,7.24E-09,0.382475237,0.281,0.147,0.000233495,1.303576489,,,
Per1,2.45E-07,0.37672607,0.368,0.258,0.007892556,1.298392048,,,
Sp2,2.03E-07,0.376595224,0.18,0.086,0.006540145,1.298274296,,,
Gm26854,7.92E-08,0.372226204,0.132,0.049,0.002554083,1.294348583,,,
Klc1,1.15E-06,0.370934489,0.345,0.234,0.037248503,1.293190208,,,
Gm15640,1.21E-09,0.369286617,0.143,0.047,3.92E-05,1.291713947,,,
Rfwd3,1.51E-07,0.367691685,0.22,0.118,0.004864357,1.290286717,,,
Nt5dc3,2.16E-07,0.360336948,0.159,0.073,0.006957309,1.283725682,,,
Gm38134,1.14E-09,0.360072365,0.13,0.04,3.67E-05,1.283490276,,,
1700126G02Rik,8.73E-11,0.359253579,0.101,0.019,2.82E-06,1.282762051,,,
Gm47271,8.44E-07,0.353390224,0.13,0.054,0.027222395,1.27755927,,,
D830024N08Rik,4.30E-07,0.352817097,0.128,0.053,0.013874222,1.277051846,,,
Gm17058,1.51E-10,0.350499236,0.125,0.031,4.86E-06,1.275001758,,,
Gm41764,8.98E-10,0.340678589,0.148,0.049,2.90E-05,1.266352098,,,
Clic1,1.61E-07,0.340436409,0.401,0.271,0.005179319,1.266139538,,,
Gm20721,2.52E-07,0.339698747,0.266,0.15,0.00812828,1.265492315,,,
Eaf2,8.60E-07,0.338937157,0.191,0.098,0.027746743,1.264824446,,,
Tent5d,1.67E-08,0.336334994,0.128,0.043,0.000540164,1.262545161,,,
1700037C18Rik,2.35E-11,0.333200221,0.151,0.044,7.59E-07,1.259804807,,,
Far1os,1.52E-07,0.331275698,0.289,0.168,0.004895492,1.258125376,,,
Gm36198,6.65E-08,0.328599685,0.161,0.07,0.002145404,1.255793879,,,
Gm15527,1.98E-08,0.327413476,0.159,0.063,0.000637913,1.254761767,,,
Pantr2,1.86E-08,0.323880082,0.143,0.053,0.000598753,1.251692413,,,
Gm38304,1.51E-06,0.322168144,0.185,0.094,0.048771301,1.250208004,,,
Gm50250,1.32E-06,0.321888599,0.149,0.068,0.042705031,1.24996578,,,
Gm28375,3.88E-07,0.30737611,0.185,0.093,0.012506273,1.23745504,,,
Gm17231,3.49E-07,0.300720734,0.101,0.033,0.011267463,1.231759615,,,
E530011L22Rik,6.71E-08,0.292665793,0.196,0.091,0.002163898,1.224901545,,,
Pitpnm2,1.37E-07,0.291938839,0.191,0.09,0.004427377,1.22428449,,,
Pkd2l2,6.20E-09,0.291830746,0.143,0.05,0.000200018,1.224192764,,,
Ap3d1,9.25E-07,0.284208214,0.289,0.177,0.029853816,1.217741754,,,
Kank3,9.63E-07,0.280633373,0.17,0.081,0.031075213,1.214728059,,,
Esrra,1.72E-09,0.279613123,0.177,0.068,5.56E-05,1.213869326,,,
Gm37768,1.45E-06,0.278358467,0.173,0.084,0.04674854,1.21281413,,,
Igsf6,2.95E-08,0.258672368,0.119,0.037,0.00095155,1.196377239,,,
Gm26532,8.42E-07,0.255057087,0.202,0.106,0.02715663,1.193382964,,,
Kcnrg,2.36E-08,0.2550358,0.117,0.037,0.000760029,1.193365355,,,
Sdha,1.10E-06,-0.250939263,0.279,0.408,0.035456807,-1.189981597,,,
Akr1a1,2.70E-12,-0.251098366,0.148,0.318,8.71E-08,-1.190112838,,,
Rps19,7.82E-21,-0.251314918,0,0.131,2.52E-16,-1.19029149,,,
Irs2,3.04E-13,-0.251959768,0.035,0.16,9.82E-09,-1.190823641,,,
Dcun1d3,3.72E-07,-0.253997794,0.249,0.385,0.01198868,-1.192507049,,,
Pkp4,1.31E-07,-0.255094539,0.807,0.903,0.004213157,-1.193413944,,,
Etv6,8.64E-09,-0.256071716,0.581,0.743,0.0002789,-1.19422255,,,
Galnt11,9.78E-18,-0.256699541,0.002,0.116,3.15E-13,-1.194742359,,,
Rps11,1.52E-23,-0.257485344,0,0.148,4.90E-19,-1.195393285,,,
Rbms3,1.19E-08,-0.260027708,0.974,0.993,0.000384167,-1.197501703,,,
Alcam,2.35E-18,-0.260649948,0.324,0.585,7.57E-14,-1.198018302,,,
Foxo3,1.60E-08,-0.261776846,0.596,0.698,0.000514978,-1.198954447,,,
Lrrc28,1.52E-06,-0.26184467,0.117,0.214,0.049077931,-1.199010814,,,
Dock5,6.96E-07,-0.262761031,0.531,0.658,0.022468721,-1.199772634,,,
Srsf6,6.85E-12,-0.263180328,0.053,0.177,2.21E-07,-1.200121381,,,
Rps13,1.31E-25,-0.263336189,0,0.161,4.23E-21,-1.200251042,,,
Lrmda,2.92E-08,-0.26425538,0.21,0.364,0.000942007,-1.201016007,,,
Rpl23a,3.14E-24,-0.264781559,0,0.153,1.01E-19,-1.201454122,,,
Pdgfa,1.48E-07,-0.265278762,0.388,0.524,0.004776039,-1.201868256,,,
Rps20,5.62E-16,-0.265783633,0,0.1,1.81E-11,-1.202288923,,,
Nfat5,8.94E-09,-0.268204594,0.961,0.984,0.00028833,-1.204308157,,,
Fndc3b,6.67E-07,-0.268501591,0.648,0.776,0.021528956,-1.204556104,,,
Frrs1,9.05E-12,-0.268814234,0.083,0.224,2.92E-07,-1.204817169,,,
Ccn2,1.86E-09,-0.270516871,0.053,0.155,6.00E-05,-1.206239907,,,
Cemip2,6.77E-07,-0.270659525,0.133,0.238,0.021853985,-1.206359186,,,
Txn1,1.47E-11,-0.271438563,0.059,0.181,4.76E-07,-1.207010782,,,
Tef,1.03E-10,-0.271791599,0.039,0.143,3.32E-06,-1.20730618,,,
Tcp1,8.56E-12,-0.272138204,0.055,0.175,2.76E-07,-1.207596268,,,
Mtss1,4.86E-12,-0.273566821,0.124,0.287,1.57E-07,-1.208792673,,,
Xbp1,4.93E-21,-0.274166424,0.047,0.234,1.59E-16,-1.209295168,,,
Kl,1.84E-23,-0.274452217,0.008,0.168,5.94E-19,-1.209534749,,,
Plcl1,1.06E-09,-0.274889433,0.53,0.74,3.41E-05,-1.20990136,,,
Acad11,2.88E-08,-0.275636125,0.083,0.185,0.00093037,-1.210527727,,,
Tma7,7.18E-19,-0.27678628,0.003,0.127,2.32E-14,-1.211493177,,,
Gpm6a,1.31E-16,-0.277214107,0.013,0.134,4.24E-12,-1.211852495,,,
Pcdh9,2.17E-22,-0.277466902,0.019,0.185,7.02E-18,-1.21206486,,,
Rfx3,2.78E-07,-0.277658323,0.347,0.505,0.008980009,-1.212225691,,,
Rpl32,2.19E-20,-0.278253097,0,0.128,7.07E-16,-1.212725553,,,
Fbxl17,1.40E-07,-0.28045533,0.809,0.934,0.004532512,-1.214578158,,,
Mkln1,1.39E-06,-0.283127781,0.738,0.852,0.044744883,-1.21683013,,,
Tmem176b,4.51E-13,-0.283347093,0.072,0.215,1.46E-08,-1.217015121,,,
Rpl22,1.82E-27,-0.283395027,0,0.173,5.89E-23,-1.217055557,,,
Rnf169,1.72E-08,-0.284137508,0.396,0.558,0.000553801,-1.217682075,,,
Gas5,7.16E-15,-0.285344536,0.055,0.2,2.31E-10,-1.218701272,,,
Prkn,1.39E-08,-0.285534575,0.857,0.947,0.000449988,-1.218861816,,,
Slc25a30,2.06E-16,-0.285573976,0.079,0.258,6.63E-12,-1.218895104,,,
Fis1,1.22E-12,-0.285805357,0.035,0.15,3.94E-08,-1.219090608,,,
Cyp7b1,1.40E-26,-0.286348482,0.011,0.195,4.51E-22,-1.21954964,,,
Atp5f1,1.75E-16,-0.289978628,0.098,0.28,5.64E-12,-1.222622166,,,
Pcbp3,5.36E-08,-0.290138387,0.234,0.372,0.001728649,-1.222757562,,,
Rps15a,1.82E-27,-0.290698962,0,0.173,5.89E-23,-1.22323277,,,
Arrdc2,2.91E-10,-0.290854239,0.024,0.113,9.40E-06,-1.223364434,,,
Ndufa12,8.70E-21,-0.29504046,0.003,0.14,2.81E-16,-1.226919386,,,
Magi2,2.61E-28,-0.295194847,0.083,0.347,8.41E-24,-1.227050689,,,
Rpl19,1.82E-27,-0.297113969,0,0.173,5.89E-23,-1.228684039,,,
Kyat1,4.14E-16,-0.297161907,0.03,0.167,1.34E-11,-1.228724867,,,
Tesk2,9.63E-15,-0.298185623,0.021,0.14,3.11E-10,-1.229597062,,,
Glud1,5.35E-08,-0.298232182,0.106,0.218,0.001727733,-1.229636745,,,
Rab11fip3,4.94E-11,-0.298639868,0.22,0.402,1.59E-06,-1.229984272,,,
Hnrnpk,3.40E-08,-0.298847156,0.247,0.389,0.00109537,-1.23016101,,,
Ssr3,3.72E-08,-0.302869955,0.072,0.167,0.001201672,-1.233595968,,,
Tomm20,3.13E-24,-0.30386852,0.013,0.184,1.01E-19,-1.2344501,,,
Abcc4,1.01E-06,-0.304649902,0.648,0.776,0.03268761,-1.235118875,,,
Eml1,2.16E-08,-0.304869912,0.032,0.113,0.000696486,-1.235307244,,,
Uqcrh,1.60E-20,-0.306469504,0.008,0.15,5.16E-16,-1.236677654,,,
Cdc37l1,1.33E-07,-0.307994616,0.368,0.525,0.004284125,-1.23798567,,,
Sgms2,8.47E-12,-0.308128228,0.297,0.508,2.73E-07,-1.238100329,,,
4931406C07Rik,2.66E-26,-0.30844617,0,0.165,8.57E-22,-1.238373213,,,
Abcd3,6.95E-15,-0.309478003,0.151,0.348,2.24E-10,-1.239259229,,,
Ghitm,5.40E-17,-0.309825503,0.04,0.191,1.74E-12,-1.239557764,,,
Ldb2,2.03E-21,-0.310418322,0.042,0.224,6.55E-17,-1.240067216,,,
Msra,6.25E-08,-0.310584684,0.234,0.377,0.002016561,-1.24021022,,,
Stxbp5l,3.89E-22,-0.312891154,0.002,0.144,1.25E-17,-1.24219456,,,
Tmem174,1.40E-19,-0.313290726,0.008,0.143,4.51E-15,-1.242538648,,,
Rps23,9.87E-22,-0.31412868,0,0.137,3.19E-17,-1.243260556,,,
Chsy3,9.21E-08,-0.31455818,0.279,0.431,0.002972466,-1.243630738,,,
Hnrnpa2b1,7.15E-08,-0.315092005,0.742,0.846,0.002306025,-1.24409099,,,
Agap1,2.99E-08,-0.316289654,0.758,0.867,0.000964385,-1.245124198,,,
Zbtb38,8.07E-07,-0.316367917,0.626,0.748,0.026021609,-1.245191744,,,
Mib1,1.71E-07,-0.316789715,0.374,0.509,0.005528629,-1.245555852,,,
Stk39,1.39E-07,-0.318062983,0.729,0.812,0.004479153,-1.246655617,,,
Rps10,1.56E-26,-0.318447374,0,0.167,5.02E-22,-1.24698782,,,
Bag1,4.86E-12,-0.318555891,0.055,0.175,1.57E-07,-1.24708162,,,
Mir22hg,2.03E-09,-0.320840656,0.213,0.352,6.54E-05,-1.249058161,,,
Hnrnpu,5.35E-07,-0.321461674,0.775,0.859,0.017271363,-1.249595942,,,
Crebbp,3.42E-07,-0.321804968,0.721,0.836,0.011039582,-1.249893323,,,
Srsf1,5.04E-10,-0.322285319,0.226,0.384,1.63E-05,-1.25030955,,,
Sox6,9.20E-10,-0.322455218,0.875,0.956,2.97E-05,-1.2504568,,,
Tmprss2,4.95E-14,-0.324170832,0.144,0.328,1.60E-09,-1.251944695,,,
Tpk1,5.84E-07,-0.325384011,0.443,0.575,0.018854272,-1.252997912,,,
Clcnka,4.47E-07,-0.325654641,0.252,0.377,0.014415618,-1.25323298,,,
Itgb8,2.71E-23,-0.326781414,0.066,0.287,8.73E-19,-1.254212162,,,
Rps28,4.49E-21,-0.327618868,0.04,0.218,1.45E-16,-1.254940416,,,
Ell2,1.56E-08,-0.3277818,0.467,0.633,0.000501863,-1.255082153,,,
Cox7c,3.18E-17,-0.328355456,0.143,0.358,1.03E-12,-1.255581308,,,
Creb1,9.05E-07,-0.329918632,0.443,0.566,0.029184749,-1.256942481,,,
Faf1,1.24E-06,-0.330868059,0.679,0.775,0.040087425,-1.257769938,,,
Cped1,2.07E-07,-0.331170224,0.199,0.318,0.00668081,-1.258033399,,,
Apobec3,1.41E-07,-0.332242486,0.146,0.265,0.004548511,-1.258968761,,,
Mdh1,7.68E-21,-0.332286967,0.018,0.174,2.48E-16,-1.259007578,,,
Pum2,3.04E-08,-0.333549802,0.579,0.702,0.000981471,-1.260110108,,,
Sgk1,3.66E-20,-0.334079071,0,0.127,1.18E-15,-1.260572479,,,
Ddx3x,9.13E-07,-0.334346025,0.454,0.573,0.029459423,-1.260805755,,,
Atp8b1,1.02E-06,-0.334769085,0.567,0.68,0.032787473,-1.261175531,,,
Map4,5.74E-07,-0.335487929,0.591,0.693,0.018509525,-1.261804087,,,
Pter,3.02E-17,-0.335506216,0.002,0.113,9.74E-13,-1.261820081,,,
Rasal2,1.51E-09,-0.336661396,0.376,0.536,4.88E-05,-1.262830837,,,
Vti1a,2.81E-08,-0.337477657,0.717,0.837,0.000907381,-1.263545536,,,
Chchd3,4.85E-08,-0.337612289,0.518,0.656,0.001564846,-1.263663455,,,
Rps18,5.28E-27,-0.337771854,0.003,0.178,1.70E-22,-1.263803226,,,
Nhs,1.23E-09,-0.339239598,0.061,0.171,3.95E-05,-1.265089627,,,
Prdm5,2.39E-08,-0.340040021,0.112,0.224,0.000770788,-1.265791707,,,
Gns,5.11E-17,-0.340101457,0.053,0.215,1.65E-12,-1.265845611,,,
Map4k5,2.06E-08,-0.340374047,0.467,0.608,0.000666234,-1.266084809,,,
Lnx1,4.36E-07,-0.340902849,0.26,0.378,0.014052922,-1.266548962,,,
Sptan1,2.71E-09,-0.341941583,0.737,0.849,8.75E-05,-1.2674612,,,
Crot,8.08E-19,-0.341985063,0.05,0.223,2.61E-14,-1.267499399,,,
Hibadh,1.47E-08,-0.341991705,0.384,0.539,0.000475748,-1.267505234,,,
Nrip3,2.18E-07,-0.34200884,0.217,0.345,0.007043564,-1.267520288,,,
Ndufa4,1.02E-32,-0.3427957,0.006,0.221,3.29E-28,-1.268211795,,,
Tob1,7.38E-23,-0.34320378,0.002,0.148,2.38E-18,-1.268570572,,,
Chuk,1.77E-12,-0.344888773,0.189,0.359,5.70E-08,-1.270053062,,,
Naaladl2,2.47E-11,-0.345580423,0.783,0.93,7.96E-07,-1.27066209,,,
Frmpd4,1.17E-21,-0.345859543,0.17,0.438,3.77E-17,-1.270907951,,,
Myl6,3.12E-19,-0.346966225,0.024,0.175,1.01E-14,-1.27188323,,,
Copb1,1.18E-06,-0.347325367,0.342,0.468,0.0379826,-1.27219989,,,
Lcn2,2.44E-22,-0.348066282,0.047,0.243,7.89E-18,-1.272853413,,,
Hnrnpr,8.11E-09,-0.349938821,0.65,0.773,0.000261721,-1.274506579,,,
Cflar,3.65E-08,-0.350196275,0.297,0.437,0.001176879,-1.27473404,,,
Pcmtd1,1.31E-08,-0.350603402,0.411,0.563,0.000423199,-1.275093819,,,
Tsc22d1,5.85E-16,-0.351816881,0.066,0.228,1.89E-11,-1.276166776,,,
Wdr72,1.22E-16,-0.352994851,0.091,0.28,3.95E-12,-1.277209201,,,
Dach1,3.64E-37,-0.353546766,0.106,0.451,1.18E-32,-1.277697901,,,
Thrb,3.51E-08,-0.354530522,0.502,0.655,0.001131373,-1.278569445,,,
Hspa8,4.74E-19,-0.355184156,0,0.12,1.53E-14,-1.279148851,,,
Fmnl2,5.64E-09,-0.357054531,0.594,0.725,0.000181962,-1.280808272,,,
Slc39a14,8.44E-20,-0.358203055,0.047,0.225,2.72E-15,-1.281828325,,,
Atp8b5,1.69E-07,-0.358824972,0.079,0.175,0.005447474,-1.282381015,,,
Fus,2.56E-08,-0.359614981,0.815,0.882,0.000825159,-1.28308343,,,
Tardbp,1.24E-08,-0.359889525,0.425,0.562,0.000400129,-1.283327622,,,
Dock4,2.24E-15,-0.359916919,0.146,0.338,7.24E-11,-1.283351991,,,
Tbc1d5,1.02E-07,-0.364583533,0.626,0.776,0.003306146,-1.287509906,,,
Folh1,1.23E-28,-0.366707208,0,0.18,3.97E-24,-1.289406542,,,
Cltrn,8.64E-27,-0.367505439,0.026,0.227,2.79E-22,-1.290120157,,,
Atxn7,5.18E-08,-0.368560751,0.53,0.65,0.001670112,-1.291064207,,,
Tox3,6.50E-12,-0.369312275,0.077,0.213,2.10E-07,-1.29173692,,,
Robo1,1.23E-07,-0.369371345,0.25,0.387,0.003983,-1.29178981,,,
Arpp19,3.68E-26,-0.369553055,0.008,0.184,1.19E-21,-1.291952523,,,
Trabd2b,2.08E-15,-0.36984324,0.08,0.248,6.70E-11,-1.292212414,,,
Magi3,2.03E-08,-0.370014522,0.648,0.785,0.000655455,-1.29236584,,,
Garem1,3.39E-07,-0.371319831,0.404,0.535,0.01092304,-1.293535664,,,
Erbb4,5.01E-26,-0.371824008,0.602,0.904,1.62E-21,-1.293987793,,,
Pkhd1,1.62E-16,-0.37254439,0.966,0.994,5.23E-12,-1.294634082,,,
